dataset,instance,method,ks_hat,elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
colosseum,868,laziness_knn_t5,-6.419454097747803,1.0,,d6-c1-n0.1-m28,6,1.0,0.1,28.0,,27.705738240413154
colosseum,868,hickock,20.556520245435173,47.74,,d6-c1-n0.1-m28,6,1.0,0.1,28.0,,27.705738240413154
colosseum,876,signed_orc_t8,0.1219930566852744,9.68,,d6-c1-n0.2-m6,6,1.0,0.2,6.0,,-71.87814112792898
colosseum,876,signed_orc_phys_t8,0.0077037339153407,9.68,,d6-c1-n0.2-m6,6,1.0,0.2,6.0,,-71.87814112792898
colosseum,876,signed_orc_t16,0.0580207553710862,9.68,,d6-c1-n0.2-m6,6,1.0,0.2,6.0,,-71.87814112792898
colosseum,876,signed_orc_phys_t16,0.0024676220633092,9.68,,d6-c1-n0.2-m6,6,1.0,0.2,6.0,,-71.87814112792898
colosseum,876,dc_wasserstein_ollivier,0.8722018003463745,8.52,,d6-c1-n0.2-m6,6,1.0,0.2,6.0,,-71.87814112792898
colosseum,876,orc,-0.1912278408050241,8.68,,d6-c1-n0.2-m6,6,1.0,0.2,6.0,,-71.87814112792898
colosseum,876,laziness_knn_t5,-6.158907413482666,1.51,,d6-c1-n0.2-m6,6,1.0,0.2,6.0,,-71.87814112792898
colosseum,876,hickock,20.942732190905996,40.5,,d6-c1-n0.2-m6,6,1.0,0.2,6.0,,-71.87814112792898
colosseum,884,signed_orc_t8,-0.7741001753058453,11.35,,d6-c1-n0.2-m14,6,1.0,0.2,14.0,,-48.22651622007661
colosseum,884,signed_orc_phys_t8,-0.0646240681331248,11.35,,d6-c1-n0.2-m14,6,1.0,0.2,14.0,,-48.22651622007661
colosseum,884,signed_orc_t16,-0.6765087369980918,11.35,,d6-c1-n0.2-m14,6,1.0,0.2,14.0,,-48.22651622007661
colosseum,884,signed_orc_phys_t16,-0.0396777992599084,11.35,,d6-c1-n0.2-m14,6,1.0,0.2,14.0,,-48.22651622007661
colosseum,884,dc_wasserstein_ollivier,0.7143384218215942,14.32,,d6-c1-n0.2-m14,6,1.0,0.2,14.0,,-48.22651622007661
colosseum,884,orc,-0.3156782278706592,8.34,,d6-c1-n0.2-m14,6,1.0,0.2,14.0,,-48.22651622007661
colosseum,884,laziness_knn_t5,-6.744384765625,1.71,,d6-c1-n0.2-m14,6,1.0,0.2,14.0,,-48.22651622007661
colosseum,884,hickock,20.675410411082016,40.88,,d6-c1-n0.2-m14,6,1.0,0.2,14.0,,-48.22651622007661
colosseum,892,signed_orc_t8,0.0187929594197343,8.04,,d6-c1-n0.2-m22,6,1.0,0.2,22.0,,-39.71296440761222
colosseum,892,signed_orc_phys_t8,0.0013644992583624,8.04,,d6-c1-n0.2-m22,6,1.0,0.2,22.0,,-39.71296440761222
colosseum,892,signed_orc_t16,0.5136244427602445,8.04,,d6-c1-n0.2-m22,6,1.0,0.2,22.0,,-39.71296440761222
colosseum,892,signed_orc_phys_t16,0.0261787588042839,8.04,,d6-c1-n0.2-m22,6,1.0,0.2,22.0,,-39.71296440761222
colosseum,892,dc_wasserstein_ollivier,0.7254916429519653,7.62,,d6-c1-n0.2-m22,6,1.0,0.2,22.0,,-39.71296440761222
colosseum,892,orc,-0.1069556215079386,6.97,,d6-c1-n0.2-m22,6,1.0,0.2,22.0,,-39.71296440761222
colosseum,892,laziness_knn_t5,-6.274687767028809,1.16,,d6-c1-n0.2-m22,6,1.0,0.2,22.0,,-39.71296440761222
colosseum,892,hickock,20.54106082326494,32.53,,d6-c1-n0.2-m22,6,1.0,0.2,22.0,,-39.71296440761222
sadspheres,4,signed_orc_auto,0.0534768790269186,3.62,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,4,signed_orc_phys_auto,0.2480667290015276,3.62,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,12,signed_orc_auto,-0.1058174453380016,2.09,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,12,signed_orc_phys_auto,-1.3700617535726882,2.09,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,20,signed_orc_auto,-0.000849921126882,1.62,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,20,signed_orc_phys_auto,-0.0136380475720165,1.62,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,28,signed_orc_auto,0.0563670568186891,1.69,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,28,signed_orc_phys_auto,0.2597027825425617,1.69,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,36,signed_orc_auto,-0.0696518868536303,1.87,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,36,signed_orc_phys_auto,-0.904199276447555,1.87,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,44,signed_orc_auto,0.0546916647835354,1.68,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,44,signed_orc_phys_auto,1.0001946693304336,1.68,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,52,signed_orc_auto,0.0692806972102506,1.65,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,52,signed_orc_phys_auto,0.3309361186981306,1.65,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,60,signed_orc_auto,-0.041753299481796,1.48,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,60,signed_orc_phys_auto,-0.2189695624118523,1.48,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,68,signed_orc_auto,-0.0799489815652123,1.15,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,68,signed_orc_phys_auto,-0.7691510615800704,1.15,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,76,signed_orc_auto,0.0658073430104549,1.04,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,76,signed_orc_phys_auto,0.3896359527539895,1.04,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,84,signed_orc_auto,-0.055491884871948,1.08,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,84,signed_orc_phys_auto,-0.5896614442970615,1.08,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,92,signed_orc_auto,-0.057272114098103,1.6,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,92,signed_orc_phys_auto,-0.4140988241764463,1.6,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,100,signed_orc_auto,0.0435419917300691,1.09,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,100,signed_orc_phys_auto,0.2612155850929329,1.09,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,108,signed_orc_auto,-0.084975472387134,1.2,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,108,signed_orc_phys_auto,-0.6582193049441661,1.2,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,116,signed_orc_auto,-0.11392328438112,1.18,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,116,signed_orc_phys_auto,-0.9099161374628992,1.18,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,124,signed_orc_auto,0.1807159336409546,1.7,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,124,signed_orc_phys_auto,0.2878347117899353,1.7,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,132,signed_orc_auto,-0.17408525850515,2.01,,4-Saddle,4,,0.0,,Saddle,-16.0
sadspheres,132,signed_orc_phys_auto,-0.2539624481088968,2.01,,4-Saddle,4,,0.0,,Saddle,-16.0
sadspheres,140,signed_orc_auto,-0.0758779584767016,1.89,,4-Plane,4,,0.0,,Plane,0.0
sadspheres,140,signed_orc_phys_auto,-0.1367501399735057,1.89,,4-Plane,4,,0.0,,Plane,0.0
sadspheres,148,signed_orc_auto,0.1468301075502558,1.76,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,148,signed_orc_phys_auto,0.1786295684305449,1.76,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,156,signed_orc_auto,-0.1886670068986067,1.9,,4-Saddle,4,,0.0,,Saddle,-16.0
sadspheres,156,signed_orc_phys_auto,-0.3297737742824722,1.9,,4-Saddle,4,,0.0,,Saddle,-16.0
sadspheres,164,signed_orc_auto,-0.1799450033301435,1.83,,4-Plane,4,,0.0,,Plane,0.0
sadspheres,164,signed_orc_phys_auto,-0.3504482240160466,1.83,,4-Plane,4,,0.0,,Plane,0.0
sadspheres,172,signed_orc_auto,0.0816988567653946,1.63,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,172,signed_orc_phys_auto,0.0846430131520313,1.63,,4-Sphere,4,,0.0,,Sphere,2.0
sadspheres,180,signed_orc_auto,-0.089037584316969,2.07,,5-Saddle,5,,0.0,,Saddle,-16.0
sadspheres,180,signed_orc_phys_auto,-0.0706148966756252,2.07,,5-Saddle,5,,0.0,,Saddle,-16.0
sadspheres,188,signed_orc_auto,0.016465106779854,2.0,,5-Plane,5,,0.0,,Plane,0.0
sadspheres,188,signed_orc_phys_auto,0.0116628339259603,2.0,,5-Plane,5,,0.0,,Plane,0.0
sadspheres,196,signed_orc_auto,0.211479585934813,1.76,,5-Sphere,5,,0.0,,Sphere,2.0
sadspheres,196,signed_orc_phys_auto,0.1499908324339088,1.76,,5-Sphere,5,,0.0,,Sphere,2.0
sadspheres,204,signed_orc_auto,-0.0265485073466886,1.91,,5-Saddle,5,,0.0,,Saddle,-16.0
sadspheres,204,signed_orc_phys_auto,-0.0158702567571129,1.91,,5-Saddle,5,,0.0,,Saddle,-16.0
sadspheres,212,signed_orc_auto,-0.0078051708673688,2.07,,5-Plane,5,,0.0,,Plane,0.0
sadspheres,212,signed_orc_phys_auto,-0.007278049890101,2.07,,5-Plane,5,,0.0,,Plane,0.0
sadspheres,220,signed_orc_auto,0.1788823138722465,1.68,,5-Sphere,5,,0.0,,Sphere,2.0
sadspheres,220,signed_orc_phys_auto,0.1212990166740047,1.68,,5-Sphere,5,,0.0,,Sphere,2.0
sadspheres,228,signed_orc_auto,-0.0261671026471334,2.05,,5-Saddle,5,,0.0,,Saddle,-16.0
sadspheres,228,signed_orc_phys_auto,-0.0192806115689905,2.05,,5-Saddle,5,,0.0,,Saddle,-16.0
sadspheres,236,signed_orc_auto,0.0814971835721551,2.26,,5-Plane,5,,0.0,,Plane,0.0
sadspheres,236,signed_orc_phys_auto,0.0533155088756912,2.26,,5-Plane,5,,0.0,,Plane,0.0
sadspheres,244,signed_orc_auto,0.2262326598640363,1.49,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,244,signed_orc_phys_auto,0.1469774761466354,1.49,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,252,signed_orc_auto,-0.1262041402840483,2.07,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,252,signed_orc_phys_auto,-0.0725603274605741,2.07,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,260,signed_orc_auto,-0.0479534210234506,2.47,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,260,signed_orc_phys_auto,-0.0300267218749408,2.47,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,268,signed_orc_auto,0.2110999592780224,1.44,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,268,signed_orc_phys_auto,0.1293124142962936,1.44,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,276,signed_orc_auto,-0.0328846999306927,2.23,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,276,signed_orc_phys_auto,-0.0181559486717971,2.23,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,284,signed_orc_auto,0.0777928854641884,2.04,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,284,signed_orc_phys_auto,0.0355591720563251,2.04,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,292,signed_orc_auto,0.2470247614095849,1.33,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,292,signed_orc_phys_auto,0.1703618177602567,1.33,,6-Sphere,6,,0.0,,Sphere,2.0
colosseum,300,signed_orc_auto,0.0073952661774697,3.5,,d2-c1-n0.01-m0,2,1.0,0.01,0.0,,-4.073403328580132
colosseum,300,signed_orc_phys_auto,0.046654657288459,3.5,,d2-c1-n0.01-m0,2,1.0,0.01,0.0,,-4.073403328580132
colosseum,308,signed_orc_auto,-0.0298032281637142,4.54,,d2-c1-n0.01-m8,2,1.0,0.01,8.0,,-4.802158035650685
colosseum,308,signed_orc_phys_auto,-0.140799131474148,4.54,,d2-c1-n0.01-m8,2,1.0,0.01,8.0,,-4.802158035650685
colosseum,316,signed_orc_auto,-0.0108682675950236,4.24,,d2-c1-n0.01-m16,2,1.0,0.01,16.0,,-6.023599347356504
colosseum,316,signed_orc_phys_auto,-0.0892647959962219,4.24,,d2-c1-n0.01-m16,2,1.0,0.01,16.0,,-6.023599347356504
colosseum,324,signed_orc_auto,0.0319059704602197,4.21,,d2-c1-n0.01-m24,2,1.0,0.01,24.0,,3.306011410339695
colosseum,324,signed_orc_phys_auto,0.2884816624896157,4.21,,d2-c1-n0.01-m24,2,1.0,0.01,24.0,,3.306011410339695
colosseum,332,signed_orc_auto,-0.0093806259199697,3.89,,d2-c1-n0.05-m2,2,1.0,0.05,2.0,,1.728836197424718
colosseum,332,signed_orc_phys_auto,-0.0662751115195845,3.89,,d2-c1-n0.05-m2,2,1.0,0.05,2.0,,1.728836197424718
colosseum,340,signed_orc_auto,0.0797886083998518,3.94,,d2-c1-n0.05-m10,2,1.0,0.05,10.0,,-1.3523409226359646
colosseum,340,signed_orc_phys_auto,0.4596438663354485,3.94,,d2-c1-n0.05-m10,2,1.0,0.05,10.0,,-1.3523409226359646
colosseum,348,signed_orc_auto,0.0171607814234046,3.98,,d2-c1-n0.05-m18,2,1.0,0.05,18.0,,-3.2478264046263297
colosseum,348,signed_orc_phys_auto,0.1686456938810378,3.98,,d2-c1-n0.05-m18,2,1.0,0.05,18.0,,-3.2478264046263297
colosseum,356,signed_orc_auto,0.0052161829447737,4.05,,d2-c1-n0.05-m26,2,1.0,0.05,26.0,,-1.905545294943644
colosseum,356,signed_orc_phys_auto,0.0543334081548833,4.05,,d2-c1-n0.05-m26,2,1.0,0.05,26.0,,-1.905545294943644
colosseum,364,signed_orc_auto,0.0865343572639203,3.78,,d2-c1-n0.1-m4,2,1.0,0.1,4.0,,-1.095170415248552
colosseum,364,signed_orc_phys_auto,0.9894444066602892,3.78,,d2-c1-n0.1-m4,2,1.0,0.1,4.0,,-1.095170415248552
colosseum,372,signed_orc_auto,0.0239914849379774,4.03,,d2-c1-n0.1-m12,2,1.0,0.1,12.0,,-0.6620962286516345
colosseum,372,signed_orc_phys_auto,0.1691137197639924,4.03,,d2-c1-n0.1-m12,2,1.0,0.1,12.0,,-0.6620962286516345
colosseum,380,signed_orc_auto,-0.0177026847935933,4.1,,d2-c1-n0.1-m20,2,1.0,0.1,20.0,,1.058054321116675
colosseum,380,signed_orc_phys_auto,-0.2065859375050191,4.1,,d2-c1-n0.1-m20,2,1.0,0.1,20.0,,1.058054321116675
colosseum,388,signed_orc_auto,0.2026755460538004,4.23,,d2-c1-n0.1-m28,2,1.0,0.1,28.0,,-32.671727613539154
colosseum,388,signed_orc_phys_auto,0.615779006500431,4.23,,d2-c1-n0.1-m28,2,1.0,0.1,28.0,,-32.671727613539154
colosseum,396,signed_orc_auto,0.0455700571982695,4.26,,d2-c1-n0.2-m6,2,1.0,0.2,6.0,,-19.90966868373765
colosseum,396,signed_orc_phys_auto,0.234357103432302,4.26,,d2-c1-n0.2-m6,2,1.0,0.2,6.0,,-19.90966868373765
colosseum,404,signed_orc_auto,0.1249851065846822,3.75,,d2-c1-n0.2-m14,2,1.0,0.2,14.0,,2.4139725477943967
colosseum,404,signed_orc_phys_auto,0.8327581254518163,3.75,,d2-c1-n0.2-m14,2,1.0,0.2,14.0,,2.4139725477943967
colosseum,412,signed_orc_auto,0.1176829720896179,2.86,,d2-c1-n0.2-m22,2,1.0,0.2,22.0,,-7.435073222780989
colosseum,412,signed_orc_phys_auto,1.0184080518778051,2.86,,d2-c1-n0.2-m22,2,1.0,0.2,22.0,,-7.435073222780989
colosseum,420,signed_orc_auto,-0.0428334649246041,3.36,,d3-c1-n0.01-m0,3,1.0,0.01,0.0,,1.2257813837761642
colosseum,420,signed_orc_phys_auto,-0.2245058052709526,3.36,,d3-c1-n0.01-m0,3,1.0,0.01,0.0,,1.2257813837761642
colosseum,428,signed_orc_auto,-0.0830321313605517,4.23,,d3-c1-n0.01-m8,3,1.0,0.01,8.0,,-4.470633486317453
colosseum,428,signed_orc_phys_auto,-0.3775373753273185,4.23,,d3-c1-n0.01-m8,3,1.0,0.01,8.0,,-4.470633486317453
colosseum,436,signed_orc_auto,-0.0513373608908626,3.15,,d3-c1-n0.01-m16,3,1.0,0.01,16.0,,3.1547545010794718
colosseum,436,signed_orc_phys_auto,-0.3012442630498151,3.15,,d3-c1-n0.01-m16,3,1.0,0.01,16.0,,3.1547545010794718
colosseum,444,signed_orc_auto,-0.0777638196685832,2.95,,d3-c1-n0.01-m24,3,1.0,0.01,24.0,,-3.784393803672471
colosseum,444,signed_orc_phys_auto,-0.2838408444146004,2.95,,d3-c1-n0.01-m24,3,1.0,0.01,24.0,,-3.784393803672471
colosseum,452,signed_orc_auto,-0.0621529284308522,2.83,,d3-c1-n0.05-m2,3,1.0,0.05,2.0,,-8.503913817275507
colosseum,452,signed_orc_phys_auto,-0.2947007713924935,2.83,,d3-c1-n0.05-m2,3,1.0,0.05,2.0,,-8.503913817275507
colosseum,460,signed_orc_auto,-0.0628068109963803,3.6,,d3-c1-n0.05-m10,3,1.0,0.05,10.0,,-13.787515224982826
colosseum,460,signed_orc_phys_auto,-0.183684415516716,3.6,,d3-c1-n0.05-m10,3,1.0,0.05,10.0,,-13.787515224982826
colosseum,468,signed_orc_auto,-0.0396405088861593,3.78,,d3-c1-n0.05-m18,3,1.0,0.05,18.0,,-7.239386675603448
colosseum,468,signed_orc_phys_auto,-0.1524971709565484,3.78,,d3-c1-n0.05-m18,3,1.0,0.05,18.0,,-7.239386675603448
colosseum,476,signed_orc_auto,-0.0389865290446714,3.36,,d3-c1-n0.05-m26,3,1.0,0.05,26.0,,-12.029630943661235
colosseum,476,signed_orc_phys_auto,-0.2259515389147641,3.36,,d3-c1-n0.05-m26,3,1.0,0.05,26.0,,-12.029630943661235
colosseum,484,signed_orc_auto,-0.0083920406407336,4.59,,d3-c1-n0.1-m4,3,1.0,0.1,4.0,,-9.95300009216142
colosseum,484,signed_orc_phys_auto,-0.0195598209752141,4.59,,d3-c1-n0.1-m4,3,1.0,0.1,4.0,,-9.95300009216142
colosseum,492,signed_orc_auto,-0.0207838837122526,3.99,,d3-c1-n0.1-m12,3,1.0,0.1,12.0,,0.3353985029380055
colosseum,492,signed_orc_phys_auto,-0.0521584563527456,3.99,,d3-c1-n0.1-m12,3,1.0,0.1,12.0,,0.3353985029380055
colosseum,500,signed_orc_auto,0.0024743930434099,3.62,,d3-c1-n0.1-m20,3,1.0,0.1,20.0,,-3.7314463173098633
colosseum,500,signed_orc_phys_auto,0.0099333938134993,3.62,,d3-c1-n0.1-m20,3,1.0,0.1,20.0,,-3.7314463173098633
colosseum,508,signed_orc_auto,0.0354715594205053,2.94,,d3-c1-n0.1-m28,3,1.0,0.1,28.0,,-15.212766791154042
colosseum,508,signed_orc_phys_auto,0.0924606350717379,2.94,,d3-c1-n0.1-m28,3,1.0,0.1,28.0,,-15.212766791154042
colosseum,516,signed_orc_auto,-0.0757278807392504,3.4,,d3-c1-n0.2-m6,3,1.0,0.2,6.0,,-35.603562663735204
colosseum,516,signed_orc_phys_auto,-0.1587594930479131,3.4,,d3-c1-n0.2-m6,3,1.0,0.2,6.0,,-35.603562663735204
colosseum,524,signed_orc_auto,-0.0181945953764413,3.39,,d3-c1-n0.2-m14,3,1.0,0.2,14.0,,-10.794922538515332
colosseum,524,signed_orc_phys_auto,-0.0362012212505085,3.39,,d3-c1-n0.2-m14,3,1.0,0.2,14.0,,-10.794922538515332
colosseum,532,signed_orc_auto,0.0530134604422218,3.98,,d3-c1-n0.2-m22,3,1.0,0.2,22.0,,-0.8751431637658222
colosseum,532,signed_orc_phys_auto,0.1059454686072783,3.98,,d3-c1-n0.2-m22,3,1.0,0.2,22.0,,-0.8751431637658222
colosseum,540,signed_orc_auto,-0.0400461216589466,4.44,,d4-c1-n0.01-m0,4,1.0,0.01,0.0,,0.8640063178340975
colosseum,540,signed_orc_phys_auto,-0.0485769115719175,4.44,,d4-c1-n0.01-m0,4,1.0,0.01,0.0,,0.8640063178340975
colosseum,548,signed_orc_auto,0.0209045209862724,4.41,,d4-c1-n0.01-m8,4,1.0,0.01,8.0,,-37.35838600844277
colosseum,548,signed_orc_phys_auto,0.013369231846411,4.41,,d4-c1-n0.01-m8,4,1.0,0.01,8.0,,-37.35838600844277
colosseum,556,signed_orc_auto,-0.0376188701082952,4.25,,d4-c1-n0.01-m16,4,1.0,0.01,16.0,,11.065181649362689
colosseum,556,signed_orc_phys_auto,-0.0370155368916458,4.25,,d4-c1-n0.01-m16,4,1.0,0.01,16.0,,11.065181649362689
colosseum,564,signed_orc_auto,-0.0022902511172722,3.35,,d4-c1-n0.01-m24,4,1.0,0.01,24.0,,19.87951011878877
colosseum,564,signed_orc_phys_auto,-0.0022790562513685,3.35,,d4-c1-n0.01-m24,4,1.0,0.01,24.0,,19.87951011878877
colosseum,572,signed_orc_auto,-0.0378546524071195,3.66,,d4-c1-n0.05-m2,4,1.0,0.05,2.0,,-16.09270414189458
colosseum,572,signed_orc_phys_auto,-0.0373923878150135,3.66,,d4-c1-n0.05-m2,4,1.0,0.05,2.0,,-16.09270414189458
colosseum,580,signed_orc_auto,-0.10094495995901,3.67,,d4-c1-n0.05-m10,4,1.0,0.05,10.0,,1.430710029764047
colosseum,580,signed_orc_phys_auto,-0.0987918243330296,3.67,,d4-c1-n0.05-m10,4,1.0,0.05,10.0,,1.430710029764047
colosseum,588,signed_orc_auto,-0.0926756650769748,4.14,,d4-c1-n0.05-m18,4,1.0,0.05,18.0,,0.7927845082162888
colosseum,588,signed_orc_phys_auto,-0.0715619526612939,4.14,,d4-c1-n0.05-m18,4,1.0,0.05,18.0,,0.7927845082162888
colosseum,596,signed_orc_auto,0.1699048110621601,3.08,,d4-c1-n0.05-m26,4,1.0,0.05,26.0,,46.57288556895251
colosseum,596,signed_orc_phys_auto,0.1537781800703572,3.08,,d4-c1-n0.05-m26,4,1.0,0.05,26.0,,46.57288556895251
colosseum,604,signed_orc_auto,0.0041192671654674,3.86,,d4-c1-n0.1-m4,4,1.0,0.1,4.0,,-3.1032668576189137
colosseum,604,signed_orc_phys_auto,0.0043165455361019,3.86,,d4-c1-n0.1-m4,4,1.0,0.1,4.0,,-3.1032668576189137
colosseum,612,signed_orc_auto,0.0537946134633633,3.59,,d4-c1-n0.1-m12,4,1.0,0.1,12.0,,2.082313981868797
colosseum,612,signed_orc_phys_auto,0.0379089306812451,3.59,,d4-c1-n0.1-m12,4,1.0,0.1,12.0,,2.082313981868797
colosseum,620,signed_orc_auto,0.0419405632002409,3.87,,d4-c1-n0.1-m20,4,1.0,0.1,20.0,,17.40467460711205
colosseum,620,signed_orc_phys_auto,0.0233744704432109,3.87,,d4-c1-n0.1-m20,4,1.0,0.1,20.0,,17.40467460711205
colosseum,628,signed_orc_auto,0.1265143730752659,3.57,,d4-c1-n0.1-m28,4,1.0,0.1,28.0,,7.352774210284922
colosseum,628,signed_orc_phys_auto,0.1401628886416162,3.57,,d4-c1-n0.1-m28,4,1.0,0.1,28.0,,7.352774210284922
colosseum,636,signed_orc_auto,0.0312711645023943,3.49,,d4-c1-n0.2-m6,4,1.0,0.2,6.0,,-29.21622157395343
colosseum,636,signed_orc_phys_auto,0.0240043703305577,3.49,,d4-c1-n0.2-m6,4,1.0,0.2,6.0,,-29.21622157395343
colosseum,644,signed_orc_auto,0.0661816352052349,4.53,,d4-c1-n0.2-m14,4,1.0,0.2,14.0,,53.48846762686056
colosseum,644,signed_orc_phys_auto,0.0369234656298633,4.53,,d4-c1-n0.2-m14,4,1.0,0.2,14.0,,53.48846762686056
colosseum,652,signed_orc_auto,-0.0898760887710949,4.4,,d4-c1-n0.2-m22,4,1.0,0.2,22.0,,3.243776191177848
colosseum,652,signed_orc_phys_auto,-0.0772854523185563,4.4,,d4-c1-n0.2-m22,4,1.0,0.2,22.0,,3.243776191177848
colosseum,660,signed_orc_auto,0.1782261882567687,3.86,,d5-c1-n0.01-m0,5,1.0,0.01,0.0,,1.9053751696081136
colosseum,660,signed_orc_phys_auto,0.07378573982605,3.86,,d5-c1-n0.01-m0,5,1.0,0.01,0.0,,1.9053751696081136
colosseum,668,signed_orc_auto,-0.0030995947605847,5.48,,d5-c1-n0.01-m8,5,1.0,0.01,8.0,,-28.42240351450837
colosseum,668,signed_orc_phys_auto,-0.0013837595886343,5.48,,d5-c1-n0.01-m8,5,1.0,0.01,8.0,,-28.42240351450837
colosseum,676,signed_orc_auto,0.0609052785555883,3.8,,d5-c1-n0.01-m16,5,1.0,0.01,16.0,,-37.9238237530686
colosseum,676,signed_orc_phys_auto,0.0323477111147836,3.8,,d5-c1-n0.01-m16,5,1.0,0.01,16.0,,-37.9238237530686
colosseum,684,signed_orc_auto,0.1292191844030155,4.38,,d5-c1-n0.01-m24,5,1.0,0.01,24.0,,-41.5576222512457
colosseum,684,signed_orc_phys_auto,0.0427218319924229,4.38,,d5-c1-n0.01-m24,5,1.0,0.01,24.0,,-41.5576222512457
colosseum,692,signed_orc_auto,0.1966559951870619,3.85,,d5-c1-n0.05-m2,5,1.0,0.05,2.0,,-29.278471998111137
colosseum,692,signed_orc_phys_auto,0.0786437485695229,3.85,,d5-c1-n0.05-m2,5,1.0,0.05,2.0,,-29.278471998111137
colosseum,700,signed_orc_auto,0.207281412818647,3.68,,d5-c1-n0.05-m10,5,1.0,0.05,10.0,,-62.894655678803616
colosseum,700,signed_orc_phys_auto,0.0736862987745987,3.68,,d5-c1-n0.05-m10,5,1.0,0.05,10.0,,-62.894655678803616
colosseum,708,signed_orc_auto,0.0716974630564399,4.59,,d5-c1-n0.05-m18,5,1.0,0.05,18.0,,-57.80047209868041
colosseum,708,signed_orc_phys_auto,0.0297868995062922,4.59,,d5-c1-n0.05-m18,5,1.0,0.05,18.0,,-57.80047209868041
colosseum,716,signed_orc_auto,-0.0987200986264018,4.37,,d5-c1-n0.05-m26,5,1.0,0.05,26.0,,-11.196505536164748
colosseum,716,signed_orc_phys_auto,-0.0698691137011207,4.37,,d5-c1-n0.05-m26,5,1.0,0.05,26.0,,-11.196505536164748
colosseum,724,signed_orc_auto,0.1627673505644665,3.97,,d5-c1-n0.1-m4,5,1.0,0.1,4.0,,-53.95304602005903
colosseum,724,signed_orc_phys_auto,0.0520528511079866,3.97,,d5-c1-n0.1-m4,5,1.0,0.1,4.0,,-53.95304602005903
colosseum,732,signed_orc_auto,-0.0337640063852732,3.73,,d5-c1-n0.1-m12,5,1.0,0.1,12.0,,-36.76476047112881
colosseum,732,signed_orc_phys_auto,-0.0166744982869955,3.73,,d5-c1-n0.1-m12,5,1.0,0.1,12.0,,-36.76476047112881
colosseum,740,signed_orc_auto,0.2112622376706553,3.76,,d5-c1-n0.1-m20,5,1.0,0.1,20.0,,21.3010262165556
colosseum,740,signed_orc_phys_auto,0.0578540047207053,3.76,,d5-c1-n0.1-m20,5,1.0,0.1,20.0,,21.3010262165556
colosseum,748,signed_orc_auto,0.063261236916023,4.27,,d5-c1-n0.1-m28,5,1.0,0.1,28.0,,-34.11737744806449
colosseum,748,signed_orc_phys_auto,0.027167645177993,4.27,,d5-c1-n0.1-m28,5,1.0,0.1,28.0,,-34.11737744806449
