dataset,instance,method,ks_hat,elapsed_s,fb_elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
colosseum,553,successor_signed_orc_tau1,0.3275775187046078,3.09,227.8,,d4-c1-n0.01-m13,4,1,0.01,13,,-14.479569337189464
colosseum,553,successor_signed_orc_phys_tau1,17.923596684084153,0.0,227.8,,d4-c1-n0.01-m13,4,1,0.01,13,,-14.479569337189464
colosseum,553,successor_orc_old,0.9524615922865852,7.56,227.8,,d4-c1-n0.01-m13,4,1,0.01,13,,-14.479569337189464
colosseum,553,successor_entropy_old,-1.6953750055140506,0.31,227.8,,d4-c1-n0.01-m13,4,1,0.01,13,,-14.479569337189464
colosseum,555,successor_signed_orc_tau0.3,0.0506601791410076,1.79,232.1,,d4-c1-n0.01-m15,4,1,0.01,15,,61.23072340594836
colosseum,555,successor_signed_orc_phys_tau0.3,1.4320213290976145,0.0,232.1,,d4-c1-n0.01-m15,4,1,0.01,15,,61.23072340594836
colosseum,555,successor_signed_orc_tau1,0.0863082545255288,2.29,232.1,,d4-c1-n0.01-m15,4,1,0.01,15,,61.23072340594836
colosseum,555,successor_signed_orc_phys_tau1,2.272934487151643,0.0,232.1,,d4-c1-n0.01-m15,4,1,0.01,15,,61.23072340594836
colosseum,555,successor_orc_old,0.951588618708886,7.27,232.1,,d4-c1-n0.01-m15,4,1,0.01,15,,61.23072340594836
colosseum,555,successor_entropy_old,-1.6371762679436554,0.24,232.1,,d4-c1-n0.01-m15,4,1,0.01,15,,61.23072340594836
colosseum,557,successor_signed_orc_tau0.3,-0.4719045327890047,2.95,172.3,,d4-c1-n0.01-m17,4,1,0.01,17,,1.277210998192015
colosseum,557,successor_signed_orc_phys_tau0.3,-9.628293898695649,0.0,172.3,,d4-c1-n0.01-m17,4,1,0.01,17,,1.277210998192015
colosseum,557,successor_signed_orc_tau1,-0.7674926023234665,2.36,172.3,,d4-c1-n0.01-m17,4,1,0.01,17,,1.277210998192015
colosseum,557,successor_signed_orc_phys_tau1,-16.74684586328849,0.0,172.3,,d4-c1-n0.01-m17,4,1,0.01,17,,1.277210998192015
colosseum,557,successor_orc_old,0.95118910942321,7.41,172.3,,d4-c1-n0.01-m17,4,1,0.01,17,,1.277210998192015
colosseum,557,successor_entropy_old,-1.785982337595274,0.22,172.3,,d4-c1-n0.01-m17,4,1,0.01,17,,1.277210998192015
colosseum,559,successor_signed_orc_tau0.3,-0.229584433511186,1.87,234.0,,d4-c1-n0.01-m19,4,1,0.01,19,,-24.21603929524149
colosseum,559,successor_signed_orc_phys_tau0.3,-2.764259676453604,0.0,234.0,,d4-c1-n0.01-m19,4,1,0.01,19,,-24.21603929524149
colosseum,559,successor_signed_orc_tau1,-0.5709508679567369,2.43,234.0,,d4-c1-n0.01-m19,4,1,0.01,19,,-24.21603929524149
colosseum,559,successor_signed_orc_phys_tau1,-5.773655137141183,0.0,234.0,,d4-c1-n0.01-m19,4,1,0.01,19,,-24.21603929524149
colosseum,559,successor_orc_old,0.952200819197772,7.43,234.0,,d4-c1-n0.01-m19,4,1,0.01,19,,-24.21603929524149
colosseum,559,successor_entropy_old,-1.7799321063499276,0.29,234.0,,d4-c1-n0.01-m19,4,1,0.01,19,,-24.21603929524149
colosseum,601,successor_signed_orc_tau0.3,-0.2398126962751745,1.69,189.7,,d4-c1-n0.1-m1,4,1,0.1,1,,-25.490568830187783
colosseum,601,successor_signed_orc_phys_tau0.3,-4.419367104864938,0.0,189.7,,d4-c1-n0.1-m1,4,1,0.1,1,,-25.490568830187783
colosseum,601,successor_signed_orc_tau1,-0.1899645240028156,1.62,189.7,,d4-c1-n0.1-m1,4,1,0.1,1,,-25.490568830187783
colosseum,601,successor_signed_orc_phys_tau1,-4.452090740805225,0.0,189.7,,d4-c1-n0.1-m1,4,1,0.1,1,,-25.490568830187783
colosseum,601,successor_orc_old,0.9538647703152416,5.08,189.7,,d4-c1-n0.1-m1,4,1,0.1,1,,-25.490568830187783
colosseum,601,successor_entropy_old,-1.9235531323173396,0.15,189.7,,d4-c1-n0.1-m1,4,1,0.1,1,,-25.490568830187783
colosseum,603,successor_signed_orc_tau0.3,,3.01,194.4,,d4-c1-n0.1-m3,4,1,0.1,3,,-9.190322083736802
colosseum,603,successor_signed_orc_phys_tau0.3,,0.0,194.4,,d4-c1-n0.1-m3,4,1,0.1,3,,-9.190322083736802
colosseum,603,successor_signed_orc_tau1,0.1868483427793369,2.68,194.4,,d4-c1-n0.1-m3,4,1,0.1,3,,-9.190322083736802
colosseum,603,successor_signed_orc_phys_tau1,23.466742920540074,0.0,194.4,,d4-c1-n0.1-m3,4,1,0.1,3,,-9.190322083736802
colosseum,603,successor_orc_old,0.9542200278584084,8.83,194.4,,d4-c1-n0.1-m3,4,1,0.1,3,,-9.190322083736802
colosseum,603,successor_entropy_old,-1.7536261967383324,0.33,194.4,,d4-c1-n0.1-m3,4,1,0.1,3,,-9.190322083736802
colosseum,605,successor_signed_orc_tau0.3,-0.4572231090014241,2.52,226.8,,d4-c1-n0.1-m5,4,1,0.1,5,,-15.198491523550626
