instance,n_traj,err,name,dim,noise,ks_true,coverage,n_visited,eval_dist,kappa_plus,frac,ent_cak_t2,ent_cak_t4,ent_cak_t8
609,50,,d4-c1-n0.1-m9,4,0.1,-0.0842488264840803,0.476,1429,0.0,0.1739111472097769,0.125,4.706660747528076,5.661659717559815,6.325657844543457
637,25,,d4-c1-n0.2-m7,4,0.2,-24.996193418222923,0.279,836,0.4565,0.7394812807780717,0.0,3.4852898120880127,4.325270175933838,5.048727512359619
665,10,,d5-c1-n0.01-m5,5,0.01,-44.1232350861954,0.127,381,0.6607,0.6557445930004968,0.55,2.6177456378936768,3.318835496902466,3.928946733474731
692,250,,d5-c1-n0.05-m2,5,0.05,-29.278471998111137,0.949,2846,0.0,-0.1668854831903064,0.8,5.21260929107666,6.320601940155029,7.011218547821045
720,100,,d5-c1-n0.1-m0,5,0.1,9.58742063848517,0.747,2240,0.0,0.3658595055613461,0.0375,4.690747261047363,5.725030899047852,6.463297367095947
733,50,,d5-c1-n0.1-m13,5,0.1,-36.53140813846787,0.486,1459,0.0,0.1089316484139291,1.0,4.086148738861084,5.201673030853272,6.041346073150635
761,25,,d5-c1-n0.2-m11,5,0.2,-3.4649771563151788,0.295,886,0.6813,0.8955455940833168,0.0125,2.2890946865081787,3.087522268295288,4.047010898590088
789,10,,d6-c1-n0.01-m9,6,0.01,-43.329784414216405,0.128,384,0.7334,0.9868400551792644,1.0,1.3607234954833984,1.952905297279358,2.7048115730285645
816,250,,d6-c1-n0.05-m6,6,0.05,20.366556504039107,0.968,2904,0.0,-0.1138418228338519,0.5125,4.974270820617676,6.092155456542969,6.838467597961426
844,100,,d6-c1-n0.1-m4,6,0.1,-51.41557026855955,0.737,2210,0.0,-0.5662835639669968,1.0,4.610935688018799,5.760674476623535,6.596707344055176
872,50,,d6-c1-n0.2-m2,6,0.2,-31.49232593408417,0.513,1538,0.0,-0.553507563707333,1.0,4.041009426116943,5.104531764984131,5.915913105010986
300,100,,d2-c1-n0.01-m0,2,0.01,-4.073403328580132,0.659,1977,0.0,-0.0279877238711399,0.0,4.843201160430908,5.509622097015381,6.191770076751709
313,50,,d2-c1-n0.01-m13,2,0.01,-2.9443229796812918,0.424,1273,0.0892,0.0339639694143914,0.0125,4.2881693840026855,4.986674785614014,5.719796657562256
341,25,,d2-c1-n0.05-m11,2,0.05,-1.8164727412950512,0.257,770,0.0,0.1680074046069904,0.0,4.3696489334106445,4.798274517059326,5.159634590148926
369,10,,d2-c1-n0.1-m9,2,0.1,1.4450793517878724,0.105,316,0.2259,0.1446015677538847,0.0875,2.7709333896636963,2.9800949096679688,3.264112949371338
396,250,,d2-c1-n0.2-m6,2,0.2,-19.90966868373765,0.944,2833,0.0,-0.1807414315417865,0.1125,5.980954647064209,6.615062236785889,7.1214776039123535
424,100,,d3-c1-n0.01-m4,3,0.01,-4.175905001060452,0.7,2101,0.0812,-0.0617122361887171,0.675,4.767786026000977,5.829186916351318,6.780559539794922
452,50,,d3-c1-n0.05-m2,3,0.05,-8.503913817275507,0.434,1302,0.0,0.0973779546005894,0.125,4.418996810913086,5.153783798217773,5.823871612548828
480,25,,d3-c1-n0.1-m0,3,0.1,10.984687542340705,0.281,844,0.1402,0.33883920064631,0.325,4.09669828414917,4.806609630584717,5.42244291305542
493,10,,d3-c1-n0.1-m13,3,0.1,33.209975825617065,0.122,367,0.0,0.72465425685373,0.0,3.43555760383606,3.7770626544952393,4.1395769119262695
520,250,,d3-c1-n0.2-m10,3,0.2,2.0196605728685517,0.948,2843,0.0,-0.1816227347957321,0.0875,5.564059734344482,6.34804105758667,6.937864780426025
548,100,,d4-c1-n0.01-m8,4,0.01,-37.35838600844277,0.717,2150,0.3693,0.0605285532948047,0.0,5.355172634124756,6.18051290512085,6.703901767730713
576,50,,d4-c1-n0.05-m6,4,0.05,1.5495180423592505,0.469,1408,0.1704,0.454510654878495,0.0,4.286010265350342,5.239719390869141,6.017915725708008
604,25,,d4-c1-n0.1-m4,4,0.1,-3.1032668576189137,0.285,854,0.3519,0.4711112020124364,0.0125,3.892202854156494,4.724343776702881,5.409992218017578
632,10,,d4-c1-n0.2-m2,4,0.2,-24.04856054825175,0.123,369,0.4664,0.82647846088801,1.0,2.3276193141937256,2.940253734588623,3.5323853492736816
644,250,,d4-c1-n0.2-m14,4,0.2,53.48846762686056,0.953,2859,0.0,0.4718435271090244,0.0,4.980460643768311,6.038434028625488,6.778388977050781
672,100,,d5-c1-n0.01-m12,5,0.01,4.810311591502766,0.734,2202,0.0,-0.0232850035496796,0.1,4.744507312774658,5.912744998931885,6.713520050048828
700,50,,d5-c1-n0.05-m10,5,0.05,-62.894655678803616,0.487,1462,0.296,0.0106519893150667,0.1,4.647532939910889,5.531159400939941,6.10673189163208
728,25,,d5-c1-n0.1-m8,5,0.1,-86.78332400296945,0.285,854,0.0,-0.0628351844095975,0.975,3.979102849960327,4.862556457519531,5.493480205535889
756,10,,d5-c1-n0.2-m6,5,0.2,-36.6631065153695,0.126,379,0.7942,0.2786577269516535,0.075,2.7157230377197266,3.401355743408203,3.972959995269776
783,250,,d6-c1-n0.01-m3,6,0.01,-42.99969305482514,0.957,2871,0.0,-0.7978091364728628,1.0,5.146743774414063,6.305457592010498,7.061913967132568
811,100,,d6-c1-n0.05-m1,6,0.05,-48.29800862013458,0.749,2246,0.0,-0.4825763756970599,1.0,4.821253299713135,5.868879795074463,6.569532871246338
824,50,,d6-c1-n0.05-m14,6,0.05,-23.73030057471971,0.507,1521,0.0,0.3245501852787278,1.0,4.018554210662842,5.174761772155762,6.094092845916748
852,25,,d6-c1-n0.1-m12,6,0.1,-29.39241479183089,0.299,898,0.0,0.0432553853174748,1.0,3.4175260066986084,4.28641414642334,5.015364646911621
880,10,,d6-c1-n0.2-m10,6,0.2,76.14894406390464,0.13,389,0.9855,0.7953685567153622,0.0,1.8594226837158203,2.47034215927124,3.0475962162017822
306,10,,d2-c1-n0.01-m6,2,0.01,-8.964351133510938,0.095,286,0.237,0.45886991822236,0.0,3.3417458534240723,3.5672383308410645,3.8403167724609375
333,250,,d2-c1-n0.05-m3,2,0.05,-0.0201398711714281,0.924,2772,0.0,-0.0184792518832548,0.0,5.577406406402588,6.254538059234619,6.912830352783203
361,100,,d2-c1-n0.1-m1,2,0.1,9.449520693307583,0.67,2011,0.0,0.088966901531612,0.0,5.2382121086120605,5.85810136795044,6.37312650680542
374,50,,d2-c1-n0.1-m14,2,0.1,-7.89412429083137,0.448,1343,0.0,-0.0474280479108622,0.1125,4.774420261383057,5.480640411376953,6.090216636657715
402,25,,d2-c1-n0.2-m12,2,0.2,5.287646988969231,0.249,747,0.1916,-0.170950515994064,0.0,3.7873764038085938,4.113801956176758,4.551745891571045
430,10,,d3-c1-n0.01-m10,3,0.01,-16.842236690951605,0.118,354,0.3169,0.4961903404487968,0.2375,3.369565725326538,4.078258514404297,4.627066612243652
457,250,,d3-c1-n0.05-m7,3,0.05,-16.176625387033255,0.954,2861,0.0,-0.1146763923108747,0.6375,5.775820255279541,6.648693084716797,7.239137172698975
485,100,,d3-c1-n0.1-m5,3,0.1,-20.52226204708142,0.693,2078,0.1737,-0.1144438410499104,0.575,5.382178783416748,6.314646244049072,6.903129577636719
513,50,,d3-c1-n0.2-m3,3,0.2,-4.361976627914746,0.476,1427,0.2256,-0.0862383790034641,0.5125,4.27908182144165,5.247951507568359,6.028361797332764
541,25,,d4-c1-n0.01-m1,4,0.01,-0.036623222623584,0.269,807,0.1637,0.2422420451408463,0.1625,3.7094788551330566,4.492319583892822,5.201498031616211
554,10,,d4-c1-n0.01-m14,4,0.01,-4.503402761482203,0.128,383,0.5619,0.6647382783756846,1.0,2.366326093673706,2.8214786052703857,3.36542010307312
581,250,,d4-c1-n0.05-m11,4,0.05,-27.984450651921836,0.955,2866,0.0,-0.0434943661380326,0.525,5.517571926116943,6.54702615737915,7.216743469238281
609,100,,d4-c1-n0.1-m9,4,0.1,-0.0842488264840803,0.743,2229,0.0,0.0601530372327842,0.125,5.136748790740967,6.124255657196045,6.8706793785095215
637,50,,d4-c1-n0.2-m7,4,0.2,-24.996193418222923,0.492,1477,0.0,0.2006645532004388,0.375,4.566982269287109,5.337638378143311,5.991765975952148
665,25,,d5-c1-n0.01-m5,5,0.01,-44.1232350861954,0.279,838,0.306,0.3357714836157801,0.7125,3.670407056808472,4.635789394378662,5.361536979675293
693,10,,d5-c1-n0.05-m3,5,0.05,-16.703636368602854,0.132,397,0.3873,0.7232120565136932,1.0,2.6730287075042725,3.29010272026062,3.885937452316284
720,250,,d5-c1-n0.1-m0,5,0.1,9.58742063848517,0.959,2876,0.0,0.6917667679817198,0.0,5.133818626403809,6.137113094329834,6.7936601638793945
733,100,,d5-c1-n0.1-m13,5,0.1,-36.53140813846787,0.721,2162,0.0,-0.1060231268692676,0.975,5.045337677001953,6.079691886901856,6.734927654266357
761,50,,d5-c1-n0.2-m11,5,0.2,-3.4649771563151788,0.511,1533,0.0,0.5558505430227756,0.025,4.313125133514404,5.284757137298584,6.004268646240234
789,25,,d6-c1-n0.01-m9,6,0.01,-43.329784414216405,0.292,876,0.0,0.0894049740493267,1.0,3.0762977600097656,4.0037055015563965,4.952362060546875
817,10,,d6-c1-n0.05-m7,6,0.05,-12.910662028844692,0.128,385,0.9401,0.5436706393168731,0.0125,1.373346924781799,1.900157570838928,2.4974944591522217
844,250,,d6-c1-n0.1-m4,6,0.1,-51.41557026855955,0.965,2895,0.0,-0.2304828656528823,1.0,5.191892147064209,6.232586860656738,6.93739652633667
872,100,,d6-c1-n0.2-m2,6,0.2,-31.49232593408417,0.739,2216,0.0,-0.6894351401139042,1.0,4.698360443115234,5.846363067626953,6.610836982727051
306,25,,d2-c1-n0.01-m6,2,0.01,-8.964351133510938,0.245,736,0.0377,-0.1109843027938972,0.0375,4.5345988273620605,4.879659175872803,5.226311206817627
334,10,,d2-c1-n0.05-m4,2,0.05,5.496937541713086,0.104,312,0.3287,0.5832172166027072,0.0,3.3168416023254395,3.4892940521240234,3.581824541091919
361,250,,d2-c1-n0.1-m1,2,0.1,9.449520693307583,0.954,2861,0.0,-0.0049844637354884,0.0125,5.681092262268066,6.323193073272705,6.8426361083984375
374,100,,d2-c1-n0.1-m14,2,0.1,-7.89412429083137,0.708,2123,0.038,-0.1180619842156013,0.05,5.404141426086426,6.04637622833252,6.657695293426514
402,50,,d2-c1-n0.2-m12,2,0.2,5.287646988969231,0.477,1430,0.0635,-0.0697197222740178,0.0375,4.907726287841797,5.474546432495117,5.994852542877197
430,25,,d3-c1-n0.01-m10,3,0.01,-16.842236690951605,0.276,828,0.3169,0.2593278630518116,0.2,3.845207929611206,4.740115642547607,5.46613359451294
458,10,,d3-c1-n0.05-m8,3,0.05,0.4466454396956449,0.124,372,0.147,-0.4824927319606244,0.0,3.0574100017547607,3.4583542346954346,3.7754955291748047
485,250,,d3-c1-n0.1-m5,3,0.1,-20.52226204708142,0.941,2822,0.0,-0.1178722714576222,0.475,5.710127830505371,6.629965305328369,7.257174968719482
513,100,,d3-c1-n0.2-m3,3,0.2,-4.361976627914746,0.695,2085,0.2089,-0.4203152295023529,0.7125,5.4427924156188965,6.24884843826294,6.818105220794678
541,50,,d4-c1-n0.01-m1,4,0.01,-0.036623222623584,0.487,1462,0.2371,-0.0599372885101526,0.2,4.608029365539551,5.627379894256592,6.327877998352051
554,25,,d4-c1-n0.01-m14,4,0.01,-4.503402761482203,0.269,808,0.2769,0.3815838719399923,0.0375,3.8820855617523193,4.809118270874023,5.476709365844727
582,10,,d4-c1-n0.05-m12,4,0.05,-20.161306901824567,0.12,359,0.5109,0.4127571809720204,0.0,3.105457067489624,3.540501356124878,3.839025497436523
609,250,,d4-c1-n0.1-m9,4,0.1,-0.0842488264840803,0.954,2862,0.0,0.2564035948066513,0.2625,5.480892181396484,6.511016845703125,7.228018283843994
637,100,,d4-c1-n0.2-m7,4,0.2,-24.996193418222923,0.726,2177,0.2579,0.1452785082501105,0.275,4.608004093170166,5.62751579284668,6.506750583648682
665,50,,d5-c1-n0.01-m5,5,0.01,-44.1232350861954,0.49,1471,0.6064,0.0719441477650167,0.675,3.8916499614715576,4.806771755218506,5.735653877258301
693,25,,d5-c1-n0.05-m3,5,0.05,-16.703636368602854,0.28,839,0.3935,0.2112045204979644,1.0,3.1510872840881348,4.056889057159424,4.9615654945373535
721,10,,d5-c1-n0.1-m1,5,0.1,55.01886922438137,0.124,371,0.6725,0.4128012105051293,0.45,1.587580323219299,2.141763925552368,2.7880916595458984
733,250,,d5-c1-n0.1-m13,5,0.1,-36.53140813846787,0.956,2868,0.0,-0.0662511359810261,1.0,5.440532207489014,6.500546455383301,7.123687744140625
761,100,,d5-c1-n0.2-m11,5,0.2,-3.4649771563151788,0.717,2152,0.0,0.3483884971636097,0.0625,4.9846367835998535,6.020421504974365,6.6988372802734375
789,50,,d6-c1-n0.01-m9,6,0.01,-43.329784414216405,0.489,1468,0.0,-0.1260557088237717,1.0,3.8281524181365967,5.025576114654541,6.005918025970459
817,25,,d6-c1-n0.05-m7,6,0.05,-12.910662028844692,0.308,923,0.6414,0.1238459758978704,0.95,1.9425452947616575,2.830477237701416,3.862633466720581
845,10,,d6-c1-n0.1-m5,6,0.1,-16.385632508942592,0.134,402,0.7105,0.8080116686413501,0.4875,0.8911921381950378,1.3570750951766968,1.9679497480392456
872,250,,d6-c1-n0.2-m2,6,0.2,-31.49232593408417,0.947,2842,0.0,-0.7887910862088708,1.0,5.060216426849365,6.19038724899292,6.924434185028076
306,50,,d2-c1-n0.01-m6,2,0.01,-8.964351133510938,0.396,1189,0.0632,0.002548405276303,0.275,4.44940710067749,4.96319580078125,5.536924362182617
334,25,,d2-c1-n0.05-m4,2,0.05,5.496937541713086,0.257,770,0.177,0.0831620318621754,0.0,4.1458516120910645,4.521880149841309,4.881280422210693
362,10,,d2-c1-n0.1-m2,2,0.1,-12.086218290266444,0.106,318,0.5326,0.9753575911084365,0.0,2.856041431427002,3.3158767223358154,3.5533454418182373
374,250,,d2-c1-n0.1-m14,2,0.1,-7.89412429083137,0.954,2862,0.0,0.0119238157080236,0.1,5.7321295738220215,6.379700660705566,7.011924743652344
402,100,,d2-c1-n0.2-m12,2,0.2,5.287646988969231,0.684,2053,0.0562,-0.2076735366054977,0.05,5.342543125152588,5.964488983154297,6.516582489013672
430,50,,d3-c1-n0.01-m10,3,0.01,-16.842236690951605,0.457,1370,0.1112,0.3695029692196818,0.075,4.5606842041015625,5.330360889434815,5.976934432983398
458,25,,d3-c1-n0.05-m8,3,0.05,0.4466454396956449,0.276,828,0.3114,0.1246760231674632,0.3375,3.930199384689331,4.863809108734131,5.598235607147217
486,10,,d3-c1-n0.1-m6,3,0.1,-2.2494890599102795,0.118,353,0.5594,0.5337181767447636,0.0,2.651233434677124,3.0038652420043945,3.487844228744507
513,250,,d3-c1-n0.2-m3,3,0.2,-4.361976627914746,0.948,2844,0.0,-0.1831313285704436,0.9,5.728257179260254,6.592512607574463,7.208751678466797
541,100,,d4-c1-n0.01-m1,4,0.01,-0.036623222623584,0.73,2189,0.1637,0.0115165376097555,0.3,5.082103729248047,6.141631603240967,6.839875221252441
554,50,,d4-c1-n0.01-m14,4,0.01,-4.503402761482203,0.486,1458,0.0,0.0091372142812714,0.4625,4.565770626068115,5.471567153930664,6.291024684906006
582,25,,d4-c1-n0.05-m12,4,0.05,-20.161306901824567,0.278,833,0.0,-0.0459670742012469,0.575,3.9724442958831783,5.016123294830322,5.717941284179688
610,10,,d4-c1-n0.1-m10,4,0.1,4.907010535399368,0.123,369,0.3853,0.7663615008723914,1.0,2.182346105575561,2.933109998703003,3.749208927154541
637,250,,d4-c1-n0.2-m7,4,0.2,-24.996193418222923,0.966,2898,0.0,0.0363848470383095,0.1,5.45960807800293,6.33162784576416,6.9900431632995605
665,100,,d5-c1-n0.01-m5,5,0.01,-44.1232350861954,0.736,2209,0.0,-0.1252177979942498,1.0,5.097662448883057,6.144853115081787,6.805184841156006
693,50,,d5-c1-n0.05-m3,5,0.05,-16.703636368602854,0.48,1441,0.0,0.18346523818495,1.0,4.485689163208008,5.476569652557373,6.223543643951416
721,25,,d5-c1-n0.1-m1,5,0.1,55.01886922438137,0.282,846,0.0,0.8539784395301082,0.0,2.830950260162353,3.7001683712005615,4.376336574554443
734,10,,d5-c1-n0.1-m14,5,0.1,19.805718872836444,0.124,373,0.3703,0.7395180220947248,0.4125,2.5099189281463623,3.24018669128418,3.900859117507935
761,250,,d5-c1-n0.2-m11,5,0.2,-3.4649771563151788,0.964,2891,0.0,-0.2903139648476807,0.0625,5.270640850067139,6.354472637176514,7.039878845214844
789,100,,d6-c1-n0.01-m9,6,0.01,-43.329784414216405,0.734,2202,0.3621,-0.6160376942787081,1.0,4.623983860015869,5.855896949768066,6.6757988929748535
817,50,,d6-c1-n0.05-m7,6,0.05,-12.910662028844692,0.498,1493,0.0,-0.2150206497364868,0.9,3.827604055404663,4.866731643676758,5.683972835540772
845,25,,d6-c1-n0.1-m5,6,0.1,-16.385632508942592,0.271,813,0.5245,0.5235023540255982,1.0,3.1028335094451904,3.92455792427063,4.628144264221191
873,10,,d6-c1-n0.2-m3,6,0.2,-50.45518735514644,0.132,395,0.5732,0.8308738952299743,0.8125,2.0052642822265625,2.6004364490509038,3.1775143146514893
306,100,,d2-c1-n0.01-m6,2,0.01,-8.964351133510938,0.63,1890,0.0539,-0.0800365396349929,0.0125,5.3478827476501465,5.928610801696777,6.457528591156006
334,50,,d2-c1-n0.05-m4,2,0.05,5.496937541713086,0.437,1312,0.0,0.0287384939133281,0.0125,4.862794399261475,5.307742595672607,5.715583801269531
362,25,,d2-c1-n0.1-m2,2,0.1,-12.086218290266444,0.271,812,0.3066,0.5958329037750185,0.0125,3.897754669189453,4.557377815246582,4.9213385581970215
390,10,,d2-c1-n0.2-m0,2,0.2,6.571277573877722,0.111,333,0.5096,0.4781098284738249,0.0,3.1380410194396973,3.491408586502075,3.679197072982788
402,250,,d2-c1-n0.2-m12,2,0.2,5.287646988969231,0.945,2835,0.0,0.0778531774062751,0.0,5.724806308746338,6.343059539794922,6.889673709869385
430,100,,d3-c1-n0.01-m10,3,0.01,-16.842236690951605,0.701,2103,0.0,-0.0686421307087352,0.1875,5.209566593170166,6.123691558837891,6.789633274078369
458,50,,d3-c1-n0.05-m8,3,0.05,0.4466454396956449,0.47,1410,0.147,0.0615205691585401,0.175,4.878085136413574,5.670780181884766,6.217810153961182
486,25,,d3-c1-n0.1-m6,3,0.1,-2.2494890599102795,0.266,799,0.1504,0.3552894495859866,0.25,4.129972457885742,4.780592441558838,5.347447395324707
514,10,,d3-c1-n0.2-m4,3,0.2,-14.544124599425984,0.124,371,0.0,0.6789995835137714,0.1125,2.551740884780884,3.221944808959961,4.003893852233887
541,250,,d4-c1-n0.01-m1,4,0.01,-0.036623222623584,0.947,2842,0.0,0.0154645137778193,0.2125,5.405932903289795,6.503146648406982,7.2000932693481445
554,100,,d4-c1-n0.01-m14,4,0.01,-4.503402761482203,0.714,2143,0.0,-0.1324283779629844,0.425,4.984340667724609,6.058705806732178,6.902968883514404
582,50,,d4-c1-n0.05-m12,4,0.05,-20.161306901824567,0.45,1350,0.1711,0.2889657513254779,0.2625,4.464498519897461,5.488150596618652,6.178528785705566
610,25,,d4-c1-n0.1-m10,4,0.1,4.907010535399368,0.283,848,0.0,0.3218474522633928,1.0,3.9204964637756343,4.8420844078063965,5.534271240234375
638,10,,d4-c1-n0.2-m8,4,0.2,-22.997619759109075,0.132,395,0.4868,0.6127210706253039,0.275,2.018068790435791,2.7898812294006348,3.606987714767456
665,250,,d5-c1-n0.01-m5,5,0.01,-44.1232350861954,0.957,2872,0.0,-0.155773843535334,0.65,5.511377334594727,6.505719661712647,7.129916667938232
693,100,,d5-c1-n0.05-m3,5,0.05,-16.703636368602854,0.726,2177,0.0,-0.40530497939078,1.0,4.862637996673584,6.033460140228272,6.854454040527344
721,50,,d5-c1-n0.1-m1,5,0.1,55.01886922438137,0.481,1442,0.5132,0.331204835940174,0.0,4.129106044769287,4.982679843902588,5.671399593353272
734,25,,d5-c1-n0.1-m14,5,0.1,19.805718872836444,0.296,887,0.4555,-0.395531283684615,1.0,3.4712777137756348,4.300670146942139,4.991353988647461
762,10,,d5-c1-n0.2-m12,5,0.2,-19.633812002494803,0.129,388,0.5764,0.7753925588344026,0.4625,2.4234676361083984,3.0197129249572754,3.591890811920166
789,250,,d6-c1-n0.01-m9,6,0.01,-43.329784414216405,0.957,2870,0.0,-0.5503209551692347,1.0,5.223341464996338,6.432952880859375,7.140638828277588
817,100,,d6-c1-n0.05-m7,6,0.05,-12.910662028844692,0.735,2204,0.0,-1.21808047447366,1.0,4.446835517883301,5.6133294105529785,6.491718292236328
845,50,,d6-c1-n0.1-m5,6,0.1,-16.385632508942592,0.498,1495,0.52,-0.0252841338344922,1.0,3.577227830886841,4.705248832702637,5.686922073364258
873,25,,d6-c1-n0.2-m3,6,0.2,-50.45518735514644,0.289,867,0.5732,-0.2498740481295767,1.0,3.7190682888031006,4.508875370025635,5.151405334472656
306,250,,d2-c1-n0.01-m6,2,0.01,-8.964351133510938,0.936,2808,0.0,-0.017829037721135,0.0125,5.65322732925415,6.313346862792969,6.977830410003662
334,100,,d2-c1-n0.05-m4,2,0.05,5.496937541713086,0.704,2112,0.0,0.1456232504799861,0.1,5.439629077911377,6.033444881439209,6.527383327484131
362,50,,d2-c1-n0.1-m2,2,0.1,-12.086218290266444,0.436,1307,0.1472,0.0245148544066407,0.075,4.398971557617188,5.212483406066895,5.983279705047607
390,25,,d2-c1-n0.2-m0,2,0.2,6.571277573877722,0.286,858,0.2041,0.1494983624665397,0.125,4.433354377746582,5.061138153076172,5.554713726043701
403,10,,d2-c1-n0.2-m13,2,0.2,-0.7938535783685272,0.118,353,0.1327,0.2357248465662914,0.0,3.955989837646485,4.444371700286865,4.74613618850708
430,250,,d3-c1-n0.01-m10,3,0.01,-16.842236690951605,0.945,2834,0.0,0.0034596854439953,0.1625,5.657966136932373,6.549426555633545,7.151378631591797
458,100,,d3-c1-n0.05-m8,3,0.05,0.4466454396956449,0.712,2136,0.0,-0.0490960849287128,0.2875,5.269556045532227,6.156045436859131,6.820133209228516
486,50,,d3-c1-n0.1-m6,3,0.1,-2.2494890599102795,0.45,1351,0.2514,0.2328320529745547,0.0,4.807666778564453,5.505042552947998,5.989518642425537
514,25,,d3-c1-n0.2-m4,3,0.2,-14.544124599425984,0.256,769,0.3588,0.2384522766651923,0.25,4.289405822753906,4.956642150878906,5.411040782928467
542,10,,d4-c1-n0.01-m2,4,0.01,22.442617233270976,0.121,364,0.0,0.7780743263606262,0.2,3.1340298652648926,3.5726089477539062,4.000434875488281
554,250,,d4-c1-n0.01-m14,4,0.01,-4.503402761482203,0.963,2888,0.2044,-0.1624981450836625,0.55,5.374526023864746,6.496228218078613,7.30386209487915
582,100,,d4-c1-n0.05-m12,4,0.05,-20.161306901824567,0.715,2145,0.0,0.0564290777033753,0.125,5.366121292114258,6.283847332000732,6.862769603729248
610,50,,d4-c1-n0.1-m10,4,0.1,4.907010535399368,0.481,1444,0.0,-0.2166630753819848,0.9375,4.596891403198242,5.576972007751465,6.284011363983154
638,25,,d4-c1-n0.2-m8,4,0.2,-22.997619759109075,0.273,818,0.0,0.3467525022303088,0.2375,4.195919990539551,4.989295482635498,5.542020320892334
666,10,,d5-c1-n0.01-m6,5,0.01,-37.70430429832168,0.116,347,0.801,0.6511145261258948,1.0,2.3962230682373047,3.018470048904419,3.600019931793213
693,250,,d5-c1-n0.05-m3,5,0.05,-16.703636368602854,0.954,2861,0.0,-0.1384732501520314,1.0,5.337965965270996,6.499970436096191,7.245298862457275
721,100,,d5-c1-n0.1-m1,5,0.1,55.01886922438137,0.735,2205,0.5132,0.4338788961735258,0.0375,4.640469551086426,5.534746170043945,6.226090908050537
734,50,,d5-c1-n0.1-m14,5,0.1,19.805718872836444,0.484,1453,0.5532,0.0742947858568552,0.4,4.195246696472168,5.08607816696167,5.747045993804932
762,25,,d5-c1-n0.2-m12,5,0.2,-19.633812002494803,0.284,851,0.0,0.2399925294179268,1.0,3.835118055343628,4.417377948760986,5.005545616149902
790,10,,d6-c1-n0.01-m10,6,0.01,-54.921670100446896,0.127,380,0.0,0.8105413887188667,1.0,2.290082693099976,2.993406295776367,3.70620346069336
