instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,ent_k10_t8,frac,ent_cak_t2,ent_cak_t4,ent_cak_t8,mu_kappa_plus,mu_frac,mu_ent_cak_t2,mu_ent_cak_t4,mu_ent_cak_t8,mu_ent_k10_t8,sd_kappa_plus,sd_frac,sd_ent_cak_t2,sd_ent_cak_t4,sd_ent_cak_t8,sd_ent_k10_t8,z_plus,z_frac,S_diff,z_ent_cak_t2,z_ent_cak_t4,z_ent_cak_t8,z_ent_k10_t8
237,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2695146228966646,7.596689701080322,1.0,5.2418532371521,6.3409199714660645,7.055247783660889,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,-0.5316079840469978,0.0,-0.5316079840469978,-1.7120767748461654,0.18096569410460064,3.0622926099075025,5.591222447808346
301,colosseum,,d2-c1-n0.01-m1,2,0.01,1.0,,24.29147882731491,3000,0.0892597228779286,6.011659145355225,0.0,5.472178936004639,6.050981044769287,6.564034461975098,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,2.7347077324449054,-0.2356930458971681,2.9704007783420736,-0.896877687732626,0.6878512901651811,5.547905178170121,0.7742569964762119
425,colosseum,,d3-c1-n0.01-m5,3,0.01,5.0,,-6.077102370699984,3000,0.0075715790048614,7.667121410369873,0.7,5.471189022064209,6.4359002113342285,7.201480865478516,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,2.733855535007294,-4.6109595838164505,7.344815118823744,-2.3085727136587537,-2.490817722977672,-0.09595612189075062,8.248227084061359
549,colosseum,,d4-c1-n0.01-m9,4,0.01,9.0,,-11.171970873719408,3000,0.1242814953502339,7.8602423667907715,0.2875,5.253430366516113,6.3719801902771,7.130636692047119,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,2.070605007514256,-23.374003437521083,25.44460844503534,-1.3024485032092399,0.08766633632081072,4.276995474213718,29.550887818255475
673,colosseum,,d5-c1-n0.01-m13,5,0.01,13.0,,-29.827358750792463,3000,-0.3038578655023538,7.978218078613281,1.0,5.200228214263916,6.383857250213623,7.127335548400879,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-7.4151297383025305,0.0,-7.4151297383025305,-3.4963174672627617,-1.4829147362488766,4.234763761013785,51.07177436248945
812,colosseum,,d6-c1-n0.05-m2,6,0.05,2.0,,-45.10090508696406,3000,-0.3394485516873597,7.952754497528076,0.7375,4.875999450683594,6.0566935539245605,6.82821798324585,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-7.994460125565728,-262.49999999999994,254.50553987443422,-5.263865141019248,-1.8528107181206865,5.854963993837126,714.4075304808844
46,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0651443379523468,6.021487712860107,0.0,5.257325172424316,5.833518505096436,6.402871131896973,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,2.5162984788715725,-0.2521834475695623,2.768481926441135,7.251882259607532,12.216495410399578,16.493504895660198,0.7938869056770982
110,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0177299598391181,7.521020412445068,1.0,5.482443809509277,6.385714530944824,7.105260372161865,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,-0.15597091081911274,0.49159604012508795,-0.6475669509442007,-0.7530604793172102,0.3477651354981707,1.4817520660075405,1.4767475569754818
174,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0328305325902233,7.590371608734131,1.0,5.439532279968262,6.463807582855225,7.153128147125244,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,-0.9626859352054373,0.7974510891762443,-1.7601370243816816,-1.5342483364147936,-0.0221130815650735,1.6702976589789251,-1.6553533475864326
238,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4276507284488368,7.600758552551269,0.0,3.285953521728516,4.297986030578613,5.4560418128967285,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,3.812930775936601,-1000.0,1003.8129307759366,17.10136715271633,30.14749834201077,47.33219357908182,-9.640851221545319
302,colosseum,,d2-c1-n0.01-m2,2,0.01,2.0,,2.435305785100224,3000,-0.0134547733319598,6.125576972961426,0.0125,5.5428080558776855,6.1585845947265625,6.770732402801514,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,-0.6992035123985731,-0.06734087025633374,-0.6318626421422394,-2.0189103296106214,-1.3693984860462192,-0.01764851326781542,-1.1595298435375854
426,colosseum,,d3-c1-n0.01-m6,3,0.01,6.0,,-3.8235642778157457,3000,-0.0238084099284538,7.679365634918213,0.5625,5.352025508880615,6.303320407867432,7.12826681137085,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,2.1252635250389935,-7.271128574479787,9.396392099518781,-0.9240608869901379,-0.4766192613524229,1.4111582982460944,7.596344439249916
550,colosseum,,d4-c1-n0.01-m10,4,0.01,10.0,,78.43052538097425,3000,0.3199222458786471,7.644803047180176,0.0,4.630311489105225,5.591716289520264,6.40997314453125,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,3.932588606084142,-33.06052738460189,36.993115990686036,5.555311630034044,9.673683464116097,17.829500260244163,79.45073849873629
674,colosseum,,d5-c1-n0.01-m14,5,0.01,14.0,,-25.2216018569094,3000,0.1181125623239876,7.918070316314697,0.3625,5.218150615692139,6.411324977874756,7.128420352935791,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-0.5393650843071955,-637.4999999999999,636.9606349156927,-3.6627230185864703,-1.773632193173832,4.210589393097737,181.8062662296763
813,colosseum,,d6-c1-n0.05-m3,6,0.05,3.0,,-23.29512109554493,3000,-0.5940461681751381,7.968247890472412,1.0,4.729386329650879,5.96249532699585,6.867967128753662,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-11.605586149613817,0.0,-11.605586149613817,-3.543540078161328,-0.594039291627548,5.029183779465694,503.98812009517985
47,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0032639139639596,6.074754238128662,0.0,5.533025741577148,6.24214506149292,6.907701015472412,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,0.09599833292548708,-0.2521834475695623,0.3481817804950494,0.5159201629592303,-0.20430289744920557,-0.4412692578655881,-0.38461177464690427
111,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.072544324225834,7.532626628875732,1.0,5.647441864013672,6.425154209136963,7.01941442489624,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,-1.5418077948661237,0.49159604012508795,-2.0334038349912116,-3.336369026909634,-0.3733944290797172,3.9685684964570913,-0.14819414955449703
175,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3651144130509285,7.591065406799316,0.0,3.8011436462402335,4.903527736663818,6.070534706115723,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,3.5911573678374658,-50.92910604658025,54.52026341441772,17.86323570478528,22.734343270218833,31.901276153383247,-1.947521774346989
239,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.2849202535741177,7.597912788391113,1.0,5.210732460021973,6.401516914367676,7.125765323638916,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,-0.10836270829872324,0.0,-0.10836270829872324,-1.412731675042306,-0.7078933294209584,1.1101960266729198,1.012496447351217
303,colosseum,,d2-c1-n0.01-m3,2,0.01,3.0,,-1.704752151195842,3000,0.0292301993106899,6.141853332519531,0.0125,5.540383815765381,6.224175930023193,6.858317852020264,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,0.7278239564789896,-0.06734087025633374,0.7951648267353233,-1.9803982181381146,-2.6234255131654787,-2.3759764108109844,-1.4358255786142942
427,colosseum,,d3-c1-n0.01-m7,3,0.01,7.0,,-41.3525179488977,3000,0.1188599822833393,7.37115478515625,0.25,5.485480785369873,6.399721622467041,6.98345947265625,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,4.892212989541178,-13.316967189623735,18.209180179164914,-2.4746228307793747,-1.941180024515469,4.392023529359721,24.005493349349948
551,colosseum,,d4-c1-n0.01-m11,4,0.01,11.0,,-12.598162870506057,3000,-0.1538597484708467,7.928721904754639,0.725,5.418841361999512,6.5225982666015625,7.261416912078857,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-0.576565547096069,-8.633640909354634,8.057075362258566,-3.1228859374584634,-1.7627684435035584,1.8175959888259559,13.689722246243385
690,colosseum,,d5-c1-n0.05-m0,5,0.05,0.0,,19.46385767445848,3000,-0.1289710485499983,7.8183913230896,0.0,5.130119800567627,6.218505382537842,6.966142177581787,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-4.565449961819166,-1000.0,995.4345500381809,-2.8453762817143593,0.2671635760723672,7.82688356361439,398.4640774450853
814,colosseum,,d6-c1-n0.05-m4,6,0.05,4.0,,-47.9480359713048,3000,-0.7299654921790572,7.976950168609619,1.0,4.908052444458008,6.150523662567139,6.960263252258301,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-13.533419626032625,0.0,-13.533419626032625,-5.639967689968119,-3.106662977923943,3.1117510477775965,385.80043575629315
48,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0399734085971979,6.144627571105957,0.0,5.83480978012085,6.393104553222656,6.906801700592041,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,-1.2027922768263037,-0.2521834475695623,-0.9506088292567414,-6.857317590050102,-4.7929361374560155,-0.411101284678015,-1.9305288452352032
112,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.1884980317195847,7.297529697418213,0.0,4.613330364227295,5.484405517578125,6.319041728973389,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,5.057960882837668,-97.82761198489241,102.88557286773008,12.854301127268567,16.828315825164132,24.257217910156516,32.76682266791886
176,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.1457323775844937,7.588513374328613,1.0,5.305483818054199,6.499156475067139,7.250190734863281,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,0.5845973998016799,0.7974510891762443,-0.2128536893745644,0.052800576887833475,-0.5376715723498448,-1.0401353543447025,-0.8728238911700144
240,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.3785087154180919,7.599164009094238,1.0,4.845695018768311,6.008277416229248,6.885621070861816,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,-1.919237557328845,0.0,-1.919237557328845,-1.7114245960873358,0.6323730001402037,1.9950892668984088,19.499150742185858
304,colosseum,,d2-c1-n0.01-m4,2,0.01,4.0,,-10.811957593661983,3000,-0.0104582182001016,6.116992473602295,0.0,5.554368019104004,6.234285831451416,6.843784332275391,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,-0.599023842120536,-0.2356930458971681,-0.36333079622336795,-2.202554924108652,-2.8167146050122494,-1.984646511043899,-1.01380557686547
428,colosseum,,d3-c1-n0.01-m8,3,0.01,8.0,,-4.470633486317453,3000,-0.0775235001284242,7.72390079498291,0.8625,5.465592384338379,6.462362766265869,7.240340709686279,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,1.083498507852454,-1.4671235039415955,2.5506220117940495,-2.243547682808469,-2.892846056405793,-0.895887668963208,5.225292045081586
552,colosseum,,d4-c1-n0.01-m12,4,0.01,12.0,,-11.163127979587726,3000,-0.1090573896748201,7.830535411834717,0.15,5.332634449005127,6.30776309967041,7.046117305755615,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-0.15016533635199175,-28.00668880351625,27.85652346716426,-2.174132252448481,0.8766123965650489,5.86643258557634,36.431584522823016
691,colosseum,,d5-c1-n0.05-m1,5,0.05,1.0,,-16.171144702457998,3000,-0.0176257855615762,7.96484375,1.0,5.055572032928467,6.25048828125,7.050848484039307,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-2.7511431451322927,0.0,-2.7511431451322927,-2.153216672209598,-0.07134229137307986,5.939242655771467,80.14161816885273
815,colosseum,,d6-c1-n0.05-m5,6,0.05,5.0,,-81.15612396422729,3000,-0.2931180812351679,7.966388702392578,0.9125,4.810454845428467,5.995822429656982,6.825441837310791,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-7.337324485946209,-87.50000000000001,80.1626755140538,-4.494779629700221,-1.039389548478837,5.912637847100927,529.2381902999645
49,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0828281082441775,5.967627048492432,0.0,5.083410739898682,5.758078575134277,6.407712459564209,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,3.141954457781227,-0.2521834475695623,3.394137905350789,11.500988560521169,14.509601768149459,16.33110010680896,1.9855306548921712
113,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0015481692426468,7.529073238372803,1.0,5.33772611618042,6.320642948150635,7.127593994140625,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,0.2531430597507936,0.49159604012508795,-0.23845298037429435,1.5127265645799612,1.5376073569695767,0.834783631768263,0.3493023827816329
