instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,mu_k,sd_k,mu_f,sd_f,z_plus,z_frac,S_diff,S_sel,kappa_only,frac_only
841,colosseum,,d6-c1-n0.1-m1,6,0.1,1.0,,-28.27057085781108,3000,-0.0857428954841045,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-4.3959853629092125,0.0,-4.3959853629092125,0.0,-4.3959853629092125,-0.0
6,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.1091892926213279,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-3.6516666379244986,-0.2521834475695623,-3.3994831903549363,0.0,-3.6516666379244986,0.2521834475695623
70,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2905609288916748,0.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,7.638352518794647,-97.82761198489241,105.46596450368706,7.638352518794647,7.638352518794647,97.82761198489241
134,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.1145343893316813,0.9625,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,0.15703904314440664,-1.1422948034146232,1.2993338465590298,0.0,0.15703904314440664,1.1422948034146232
198,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.1553391517335189,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-3.668398018022023,0.0,-3.668398018022023,0.0,-3.668398018022023,-0.0
262,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5098540285396804,0.0,0.4403097779431379,0.03220084053120525,1.0,0.001,2.1597029595904007,-1000.0,1002.1597029595904,2.1597029595904007,2.1597029595904007,1000.0
341,colosseum,,d2-c1-n0.05-m11,2,0.05,11.0,,-1.8164727412950512,3000,-0.000700656685404,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-0.2728128257212136,-0.2356930458971681,-0.03711977982404552,0.0,-0.2728128257212136,0.2356930458971681
480,colosseum,,d3-c1-n0.1-m0,3,0.1,0.0,,10.984687542340705,3000,-0.0703970898092036,0.275,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,1.2217100409810955,-12.83330010041222,14.055010141393316,1.2217100409810955,1.2217100409810955,12.83330010041222
604,colosseum,,d4-c1-n0.1-m4,4,0.1,4.0,,-3.1032668576189137,3000,0.0571698397926755,0.1375,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,1.43187917159544,-28.427842018606725,29.859721190202166,1.43187917159544,1.43187917159544,28.427842018606725
728,colosseum,,d5-c1-n0.1-m8,5,0.1,8.0,,-86.78332400296945,3000,-0.6186410736251471,0.8875,0.15121377023799723,0.061370690979241846,1.0,0.001,-12.544340491840668,-112.50000000000004,99.95565950815937,0.0,-12.544340491840668,112.50000000000004
852,colosseum,,d6-c1-n0.1-m12,6,0.1,12.0,,-29.39241479183089,3000,-0.585873445958397,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-11.489667036578417,0.0,-11.489667036578417,0.0,-11.489667036578417,-0.0
60,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.0732622712488849,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-1.5599591950778684,0.49159604012508795,-2.0515552352029562,0.0,-1.5599591950778684,-0.49159604012508795
124,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3907606660520265,0.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,3.9426309852614234,-50.92910604658025,54.871737031841676,3.9426309852614234,3.9426309852614234,50.92910604658025
188,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.2751880939903374,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-0.37573836158449286,0.0,-0.37573836158449286,0.0,-0.37573836158449286,-0.0
252,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.4518398841093969,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,0.35806848442621786,0.0,0.35806848442621786,0.0,0.35806848442621786,-0.0
331,colosseum,,d2-c1-n0.05-m1,2,0.05,1.0,,0.7737598105819261,3000,0.0286408859599485,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,0.7081222608418701,-0.2356930458971681,0.9438153067390382,0.0,0.7081222608418701,0.2356930458971681
455,colosseum,,d3-c1-n0.05-m5,3,0.05,5.0,,0.1038120113334293,3000,-0.0826036165711968,0.4625,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,0.9849733527496233,-9.20579693132585,10.190770284075473,0.0,0.9849733527496233,9.20579693132585
579,colosseum,,d4-c1-n0.05-m9,4,0.05,9.0,,-12.708320135998806,3000,-0.2684528546228094,0.4875,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-1.6671894768644446,-16.635551996073563,14.968362519209117,0.0,-1.6671894768644446,16.635551996073563
703,colosseum,,d5-c1-n0.05-m13,5,0.05,13.0,,6.3932786146544505,3000,-0.1261188266817916,0.0375,0.15121377023799723,0.061370690979241846,1.0,0.001,-4.5189746521445295,-962.5,957.9810253478555,0.0,-4.5189746521445295,962.5
842,colosseum,,d6-c1-n0.1-m2,6,0.1,2.0,,-70.57962561965199,3000,-0.6598165542313392,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-12.538450942205614,0.0,-12.538450942205614,0.0,-12.538450942205614,-0.0
61,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2352336613712119,0.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,6.239548229421631,-97.82761198489241,104.06716021431404,6.239548229421631,6.239548229421631,97.82761198489241
125,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,-0.085470224339612,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-2.5839596152374256,0.7974510891762443,-3.38141070441367,0.0,-2.5839596152374256,-0.7974510891762443
189,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.1533718214838708,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-3.7224472972390608,0.0,-3.7224472972390608,0.0,-3.7224472972390608,-0.0
253,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5493060594335091,0.0,0.4403097779431379,0.03220084053120525,1.0,0.001,3.3848893287349084,-1000.0,1003.3848893287349,3.3848893287349084,3.3848893287349084,1000.0
332,colosseum,,d2-c1-n0.05-m2,2,0.05,2.0,,1.728836197424718,3000,-0.0502231673934149,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-1.9284302182811237,-0.2356930458971681,-1.6927371723839557,0.0,-1.9284302182811237,0.2356930458971681
456,colosseum,,d3-c1-n0.05-m6,3,0.05,6.0,,-10.086395056679647,3000,0.0024034764453549,0.0625,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,2.633623953310554,-16.944470358710106,19.57809431202066,2.633623953310554,2.633623953310554,16.944470358710106
580,colosseum,,d4-c1-n0.05-m10,4,0.05,10.0,,1.430710029764047,3000,-0.2934561946605689,0.05,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-1.9051552837529875,-31.375914524240013,29.470759240487027,0.0,-1.9051552837529875,31.375914524240013
704,colosseum,,d5-c1-n0.05-m14,5,0.05,14.0,,-31.099208931298197,3000,-0.3666485627545838,1.0,0.15121377023799723,0.061370690979241846,1.0,0.001,-8.438267921209228,0.0,-8.438267921209228,0.0,-8.438267921209228,-0.0
843,colosseum,,d6-c1-n0.1-m3,6,0.1,3.0,,-67.23454284811166,3000,-0.6373731991052358,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-12.220122024280668,0.0,-12.220122024280668,0.0,-12.220122024280668,-0.0
62,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0947349748070736,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-2.1028399695625413,0.49159604012508795,-2.5944360096876293,0.0,-2.1028399695625413,-0.49159604012508795
126,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0323032807168002,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-0.9699117519061319,0.7974510891762443,-1.767362841082376,0.0,-0.9699117519061319,-0.7974510891762443
190,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4641689562060982,0.0,0.2888645288180819,0.036398824889933575,1.0,0.001,4.816211180391661,-1000.0,1004.8162111803916,4.816211180391661,4.816211180391661,1000.0
254,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4803001802697248,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,1.241905542429333,0.0,1.241905542429333,1.241905542429333,1.241905542429333,-0.0
333,colosseum,,d2-c1-n0.05-m3,2,0.05,3.0,,-0.0201398711714281,3000,-0.0134514075163056,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-0.6990909877535668,-0.2356930458971681,-0.4633979418563987,0.0,-0.6990909877535668,0.2356930458971681
457,colosseum,,d3-c1-n0.05-m7,3,0.05,7.0,,-16.176625387033255,3000,-0.1373055750878987,0.6375,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,-0.0759312560323748,-5.82012730684524,5.7441960508128656,0.0,-0.0759312560323748,5.82012730684524
581,colosseum,,d4-c1-n0.05-m11,4,0.05,11.0,,-27.984450651921836,3000,-0.4755621519901311,0.525,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-3.6383233728841295,-15.372092350802152,11.733768977918022,0.0,-3.6383233728841295,15.372092350802152
720,colosseum,,d5-c1-n0.1-m0,5,0.1,0.0,,9.58742063848517,3000,0.463245772833516,0.0,0.15121377023799723,0.061370690979241846,1.0,0.001,5.084381446854837,-1000.0,1005.0843814468549,5.084381446854837,5.084381446854837,1000.0
844,colosseum,,d6-c1-n0.1-m4,6,0.1,4.0,,-51.41557026855955,3000,-0.20971184436275,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-6.154318781914546,0.0,-6.154318781914546,0.0,-6.154318781914546,-0.0
63,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.0814715735725377,0.975,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-1.7675097902493782,-1.9663841605003518,0.19887437025097365,0.0,-1.7675097902493782,1.9663841605003518
127,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3888107857671365,0.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,3.9159085054806697,-50.92910604658025,54.845014552060924,3.9159085054806697,3.9159085054806697,50.92910604658025
191,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3000463405701573,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,0.30720254804620956,0.0,0.30720254804620956,0.0,0.30720254804620956,-0.0
255,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.4126734777507342,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,-0.8582477890793525,0.0,-0.8582477890793525,0.0,-0.8582477890793525,-0.0
334,colosseum,,d2-c1-n0.05-m4,2,0.05,4.0,,5.496937541713086,3000,0.1591266478198644,0.0375,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,5.0704717000790245,0.2693634810253349,4.80110821905369,5.0704717000790245,5.0704717000790245,-0.2693634810253349
458,colosseum,,d3-c1-n0.05-m8,3,0.05,8.0,,0.4466454396956449,3000,-0.0662812374835663,0.4375,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,1.3015339964616202,-9.689464020537367,10.990998016998986,1.3015339964616202,1.3015339964616202,9.689464020537367
582,colosseum,,d4-c1-n0.05-m12,4,0.05,12.0,,-20.161306901824567,3000,-0.1486769991751704,0.25,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-0.5272394524149541,-24.637463082792493,24.11022363037754,0.0,-0.5272394524149541,24.637463082792493
721,colosseum,,d5-c1-n0.1-m1,5,0.1,1.0,,55.01886922438137,3000,-0.2028219182387294,0.0,0.15121377023799723,0.061370690979241846,1.0,0.001,-5.768807273108208,-1000.0,994.2311927268918,0.0,-5.768807273108208,1000.0
845,colosseum,,d6-c1-n0.1-m5,6,0.1,5.0,,-16.385632508942592,3000,-0.5261916910482333,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-10.643161317907255,0.0,-10.643161317907255,0.0,-10.643161317907255,-0.0
7,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0576344145831289,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,2.250595612369449,-0.2521834475695623,2.5027790599390114,2.250595612369449,2.250595612369449,0.2521834475695623
71,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0661229553791286,0.975,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-1.3794603902505664,-1.9663841605003518,0.5869237702497854,0.0,-1.3794603902505664,1.9663841605003518
135,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.118366823284622,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,0.20956131315869683,0.7974510891762443,-0.5878897760175474,0.0,0.20956131315869683,-0.7974510891762443
199,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4219802126461517,0.0,0.2888645288180819,0.036398824889933575,1.0,0.001,3.6571423454080842,-1000.0,1003.657142345408,3.6571423454080842,3.6571423454080842,1000.0
263,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4742019692540535,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,1.0525250506449135,0.0,1.0525250506449135,1.0525250506449135,1.0525250506449135,-0.0
342,colosseum,,d2-c1-n0.05-m12,2,0.05,12.0,,-19.350068753652508,3000,-0.0040002242998211,0.0125,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-0.3831226919266175,-0.06734087025633374,-0.3157818216702838,0.0,-0.3831226919266175,0.06734087025633374
481,colosseum,,d3-c1-n0.1-m1,3,0.1,1.0,,-5.728772538116581,3000,-0.053466591447519,0.35,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,1.5500647147064086,-11.382298832777673,12.932363547484082,1.5500647147064086,1.5500647147064086,11.382298832777673
605,colosseum,,d4-c1-n0.1-m5,4,0.1,5.0,,-15.198491523550626,3000,-0.1075907578940061,0.3375,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-0.13620687261863781,-21.6893905771592,21.553183704540565,0.0,-0.13620687261863781,21.6893905771592
729,colosseum,,d5-c1-n0.1-m9,5,0.1,9.0,,12.657273566920678,3000,-0.0890462680325637,0.025,0.15121377023799723,0.061370690979241846,1.0,0.001,-3.914898698986899,-975.0,971.0851013010131,0.0,-3.914898698986899,975.0
853,colosseum,,d6-c1-n0.1-m13,6,0.1,13.0,,-28.91830997833552,3000,-0.1691161673996817,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-5.578523503201783,0.0,-5.578523503201783,0.0,-5.578523503201783,-0.0
8,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0077396897880904,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-0.06235567520819475,-0.2521834475695623,0.18982777236136755,0.0,-0.06235567520819475,0.2521834475695623
72,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.1817837619698466,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-4.303639364236621,0.49159604012508795,-4.7952354043617085,0.0,-4.303639364236621,-0.49159604012508795
136,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3766420058731671,0.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,3.7491393057544466,-50.92910604658025,54.6782453523347,3.7491393057544466,3.7491393057544466,50.92910604658025
200,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3269400936613639,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,1.0460657715851742,0.0,1.0460657715851742,1.0460657715851742,1.0460657715851742,-0.0
264,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.4422397548524872,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,0.059935606571479304,0.0,0.059935606571479304,0.0,0.059935606571479304,-0.0
343,colosseum,,d2-c1-n0.05-m13,2,0.05,13.0,,-4.378023159484492,3000,-0.0013556772015456,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-0.2947112178564932,-0.2356930458971681,-0.05901817195932507,0.0,-0.2947112178564932,0.2356930458971681
482,colosseum,,d3-c1-n0.1-m2,3,0.1,2.0,,-3.557038532205605,3000,0.0951432943396774,0.05,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,4.432245115871846,-17.186303903315864,21.61854901918771,4.432245115871846,4.432245115871846,17.186303903315864
606,colosseum,,d4-c1-n0.1-m6,4,0.1,6.0,,-27.860036231503933,3000,-0.1616592646834028,0.5125,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-0.6507963565022629,-15.793245565892624,15.142449209390362,0.0,-0.6507963565022629,15.793245565892624
730,colosseum,,d5-c1-n0.1-m10,5,0.1,10.0,,-67.17285898139227,3000,-0.4342669820284141,0.7125,0.15121377023799723,0.061370690979241846,1.0,0.001,-9.540071048971008,-287.5,277.959928951029,0.0,-9.540071048971008,287.5
854,colosseum,,d6-c1-n0.1-m14,6,0.1,14.0,,-26.73210065400279,3000,-0.595991024916417,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-11.63317133634244,0.0,-11.63317133634244,0.0,-11.63317133634244,-0.0
9,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0920085231115937,0.0125,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-3.0438069457524244,0.5043668951391247,-3.548173840891549,0.0,-3.0438069457524244,-0.5043668951391247
73,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2240207454180417,0.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.956059171772569,-97.82761198489241,103.78367115666498,5.956059171772569,5.956059171772569,97.82761198489241
137,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.1437774896702166,0.925,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,0.5578062920769012,-3.0820406960054907,3.639846988082392,0.0,0.5578062920769012,3.0820406960054907
201,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2512665853187864,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-1.0329438824738975,0.0,-1.0329438824738975,0.0,-1.0329438824738975,-0.0
265,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.469886164683269,0.0,0.4403097779431379,0.03220084053120525,1.0,0.001,0.918497351380289,-1000.0,1000.9184973513803,0.0,0.918497351380289,1000.0
344,colosseum,,d2-c1-n0.05-m14,2,0.05,14.0,,3.330936894367293,3000,0.0206873708190354,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,0.4422234239084223,-0.2356930458971681,0.6779164698055904,0.0,0.4422234239084223,0.2356930458971681
483,colosseum,,d3-c1-n0.1-m3,3,0.1,3.0,,4.107036960514779,3000,-0.0439701763534238,0.2125,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,1.7342407627569816,-14.04246782344101,15.77670858619799,1.7342407627569816,1.7342407627569816,14.04246782344101
607,colosseum,,d4-c1-n0.1-m7,4,0.1,7.0,,-12.183740340828578,3000,-0.1101631227068485,0.5125,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-0.16068899650189916,-15.793245565892624,15.632556569390726,0.0,-0.16068899650189916,15.793245565892624
731,colosseum,,d5-c1-n0.1-m11,5,0.1,11.0,,-18.969061686030443,3000,-0.1443023600545552,0.225,0.15121377023799723,0.061370690979241846,1.0,0.001,-4.815264836964414,-775.0,770.1847351630356,0.0,-4.815264836964414,775.0
870,colosseum,,d6-c1-n0.2-m0,6,0.2,0.0,,-34.693294949412,3000,-0.3761823334039167,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-8.515479595222578,0.0,-8.515479595222578,0.0,-8.515479595222578,-0.0
