instance,point,kind,dim,noise,seed,ks_true,sent
261,764,sphere,6,0.0,0,74.01972002368758,7.223012060315341
261,460,sphere,6,0.0,0,74.01972002368758,7.222791555009735
261,403,sphere,6,0.0,0,74.01972002368758,7.222465448606822
261,61,sphere,6,0.0,0,74.01972002368758,7.22230368729611
261,951,sphere,6,0.0,0,74.01972002368758,7.221871450469656
262,1269,sphere,6,0.05,0,74.01972002368758,7.2215854646870525
262,112,sphere,6,0.05,0,74.01972002368758,7.222814003474895
262,24,sphere,6,0.05,0,74.01972002368758,7.222147751293884
262,764,sphere,6,0.05,0,74.01972002368758,7.222718124647459
262,460,sphere,6,0.05,0,74.01972002368758,7.222746405524997
262,403,sphere,6,0.05,0,74.01972002368758,7.222559257645484
262,61,sphere,6,0.05,0,74.01972002368758,7.222386096161284
262,951,sphere,6,0.05,0,74.01972002368758,7.221800098281788
263,1269,sphere,6,0.15,0,74.01972002368758,7.221293399789397
263,112,sphere,6,0.15,0,74.01972002368758,7.222680077793546
263,24,sphere,6,0.15,0,74.01972002368758,7.222312386926727
263,764,sphere,6,0.15,0,74.01972002368758,7.222674182312893
263,460,sphere,6,0.15,0,74.01972002368758,7.2224234794593105
263,403,sphere,6,0.15,0,74.01972002368758,7.222457909323531
263,61,sphere,6,0.15,0,74.01972002368758,7.222006191315457
263,951,sphere,6,0.15,0,74.01972002368758,7.221623179938586
264,1421,sphere,6,0.0,1,74.00259163973332,7.222810974065782
264,706,sphere,6,0.0,1,74.00259163973332,7.221737694581355
264,52,sphere,6,0.0,1,74.00259163973332,7.222611425378515
264,1422,sphere,6,0.0,1,74.00259163973332,7.222936478211736
264,1233,sphere,6,0.0,1,74.00259163973332,7.222585281013844
264,215,sphere,6,0.0,1,74.00259163973332,7.222339143083287
264,1128,sphere,6,0.0,1,74.00259163973332,7.223057831666975
264,764,sphere,6,0.0,1,74.00259163973332,7.221401815364365
265,1421,sphere,6,0.05,1,74.00259163973332,7.222904438545469
265,706,sphere,6,0.05,1,74.00259163973332,7.221836682243061
265,52,sphere,6,0.05,1,74.00259163973332,7.2223470633158575
265,1422,sphere,6,0.05,1,74.00259163973332,7.222993194762525
265,1233,sphere,6,0.05,1,74.00259163973332,7.222639629123456
265,215,sphere,6,0.05,1,74.00259163973332,7.222386399470146
265,1128,sphere,6,0.05,1,74.00259163973332,7.222885198926409
265,764,sphere,6,0.05,1,74.00259163973332,7.221538594590998
266,1421,sphere,6,0.15,1,74.00259163973332,7.222695769077054
266,706,sphere,6,0.15,1,74.00259163973332,7.221833511839783
266,52,sphere,6,0.15,1,74.00259163973332,7.221549236595972
266,1422,sphere,6,0.15,1,74.00259163973332,7.223079689185985
266,1233,sphere,6,0.15,1,74.00259163973332,7.222588212733027
266,215,sphere,6,0.15,1,74.00259163973332,7.222172482104664
266,1128,sphere,6,0.15,1,74.00259163973332,7.222788927597769
266,764,sphere,6,0.15,1,74.00259163973332,7.221693153165352
267,137,sphere,6,0.0,2,73.97465734246511,7.222795901559028
267,390,sphere,6,0.0,2,73.97465734246511,7.2223288833279184
267,1250,sphere,6,0.0,2,73.97465734246511,7.221487158855794
267,1219,sphere,6,0.0,2,73.97465734246511,7.222496552008114
267,446,sphere,6,0.0,2,73.97465734246511,7.22214448867559
267,676,sphere,6,0.0,2,73.97465734246511,7.221621862720628
267,619,sphere,6,0.0,2,73.97465734246511,7.221603252014543
267,163,sphere,6,0.0,2,73.97465734246511,7.22248342377043
268,137,sphere,6,0.05,2,73.97465734246511,7.222967832782578
268,390,sphere,6,0.05,2,73.97465734246511,7.222041258538676
268,1250,sphere,6,0.05,2,73.97465734246511,7.221298755700451
268,1219,sphere,6,0.05,2,73.97465734246511,7.222343770532814
268,446,sphere,6,0.05,2,73.97465734246511,7.222227018812599
268,676,sphere,6,0.05,2,73.97465734246511,7.221700710944258
268,619,sphere,6,0.05,2,73.97465734246511,7.221992149726905
268,163,sphere,6,0.05,2,73.97465734246511,7.222517228220571
269,137,sphere,6,0.15,2,73.97465734246511,7.223108716480519
269,390,sphere,6,0.15,2,73.97465734246511,7.221329567751169
269,1250,sphere,6,0.15,2,73.97465734246511,7.22122879366062
269,1219,sphere,6,0.15,2,73.97465734246511,7.222162489669554
269,446,sphere,6,0.15,2,73.97465734246511,7.222367932992414
269,676,sphere,6,0.15,2,73.97465734246511,7.220866542017498
269,619,sphere,6,0.15,2,73.97465734246511,7.222322573593344
269,163,sphere,6,0.15,2,73.97465734246511,7.222130054490346
270,1269,sphere,6,0.0,0,74.01972002368758,7.221538196579663
270,112,sphere,6,0.0,0,74.01972002368758,7.222892774573653
270,24,sphere,6,0.0,0,74.01972002368758,7.222300707808114
270,764,sphere,6,0.0,0,74.01972002368758,7.223012060315341
270,460,sphere,6,0.0,0,74.01972002368758,7.222791555009733
270,403,sphere,6,0.0,0,74.01972002368758,7.222465448606822
270,61,sphere,6,0.0,0,74.01972002368758,7.222303687296111
270,951,sphere,6,0.0,0,74.01972002368758,7.221871450469658
271,1269,sphere,6,0.05,0,74.01972002368758,7.2215854646870525
271,112,sphere,6,0.05,0,74.01972002368758,7.222814003474895
271,24,sphere,6,0.05,0,74.01972002368758,7.222147751293884
271,764,sphere,6,0.05,0,74.01972002368758,7.222718124647458
271,460,sphere,6,0.05,0,74.01972002368758,7.222746405524997
271,403,sphere,6,0.05,0,74.01972002368758,7.222559257645484
271,61,sphere,6,0.05,0,74.01972002368758,7.222386096161282
271,951,sphere,6,0.05,0,74.01972002368758,7.221800098281788
272,1269,sphere,6,0.15,0,74.01972002368758,7.221293399789397
272,112,sphere,6,0.15,0,74.01972002368758,7.222680077793545
272,24,sphere,6,0.15,0,74.01972002368758,7.222312386926726
272,764,sphere,6,0.15,0,74.01972002368758,7.222674182312893
272,460,sphere,6,0.15,0,74.01972002368758,7.222423479459312
272,403,sphere,6,0.15,0,74.01972002368758,7.222457909323531
272,61,sphere,6,0.15,0,74.01972002368758,7.222006191315457
272,951,sphere,6,0.15,0,74.01972002368758,7.221623179938586
273,1421,sphere,6,0.0,1,74.00259163973334,7.222810974065782
273,706,sphere,6,0.0,1,74.00259163973334,7.221737694581355
273,52,sphere,6,0.0,1,74.00259163973334,7.222611425378515
273,1422,sphere,6,0.0,1,74.00259163973334,7.222936478211736
273,1233,sphere,6,0.0,1,74.00259163973334,7.222585281013844
273,215,sphere,6,0.0,1,74.00259163973334,7.222339143083285
273,1128,sphere,6,0.0,1,74.00259163973334,7.223057831666974
273,764,sphere,6,0.0,1,74.00259163973334,7.221401815364365
274,1421,sphere,6,0.05,1,74.00259163973334,7.222904438545469
274,706,sphere,6,0.05,1,74.00259163973334,7.22183668224306
274,52,sphere,6,0.05,1,74.00259163973334,7.222347063315857
274,1422,sphere,6,0.05,1,74.00259163973334,7.222993194762526
274,1233,sphere,6,0.05,1,74.00259163973334,7.222639629123456
274,215,sphere,6,0.05,1,74.00259163973334,7.222386399470146
274,1128,sphere,6,0.05,1,74.00259163973334,7.222885198926409
274,764,sphere,6,0.05,1,74.00259163973334,7.221538594590998
275,1421,sphere,6,0.15,1,74.00259163973334,7.222695769077054
275,706,sphere,6,0.15,1,74.00259163973334,7.221833511839783
275,52,sphere,6,0.15,1,74.00259163973334,7.221549236595971
275,1422,sphere,6,0.15,1,74.00259163973334,7.223079689185984
275,1233,sphere,6,0.15,1,74.00259163973334,7.222588212733028
275,215,sphere,6,0.15,1,74.00259163973334,7.222172482104666
275,1128,sphere,6,0.15,1,74.00259163973334,7.222788927597769
275,764,sphere,6,0.15,1,74.00259163973334,7.221693153165352
276,137,sphere,6,0.0,2,73.97465734246512,7.222795901559028
276,390,sphere,6,0.0,2,73.97465734246512,7.2223288833279184
276,1250,sphere,6,0.0,2,73.97465734246512,7.221487158855794
276,1219,sphere,6,0.0,2,73.97465734246512,7.2224965520081135
276,446,sphere,6,0.0,2,73.97465734246512,7.22214448867559
276,676,sphere,6,0.0,2,73.97465734246512,7.221621862720628
276,619,sphere,6,0.0,2,73.97465734246512,7.221603252014543
276,163,sphere,6,0.0,2,73.97465734246512,7.222483423770429
277,137,sphere,6,0.05,2,73.97465734246512,7.222967832782578
277,390,sphere,6,0.05,2,73.97465734246512,7.222041258538676
277,1250,sphere,6,0.05,2,73.97465734246512,7.221298755700451
277,1219,sphere,6,0.05,2,73.97465734246512,7.222343770532815
277,446,sphere,6,0.05,2,73.97465734246512,7.222227018812598
277,676,sphere,6,0.05,2,73.97465734246512,7.221700710944259
277,619,sphere,6,0.05,2,73.97465734246512,7.221992149726904
277,163,sphere,6,0.05,2,73.97465734246512,7.222517228220571
278,137,sphere,6,0.15,2,73.97465734246512,7.223108716480519
278,390,sphere,6,0.15,2,73.97465734246512,7.221329567751169
278,1250,sphere,6,0.15,2,73.97465734246512,7.221228793660618
278,1219,sphere,6,0.15,2,73.97465734246512,7.222162489669552
278,446,sphere,6,0.15,2,73.97465734246512,7.222367932992414
278,676,sphere,6,0.15,2,73.97465734246512,7.220866542017497
278,619,sphere,6,0.15,2,73.97465734246512,7.222322573593344
278,163,sphere,6,0.15,2,73.97465734246512,7.222130054490346
279,1269,hyperbolic,6,0.0,0,-115.30906396303236,7.22365973645619
279,112,hyperbolic,6,0.0,0,-115.30906396303236,7.223817679884362
279,24,hyperbolic,6,0.0,0,-115.30906396303236,7.223299174267983
279,764,hyperbolic,6,0.0,0,-115.30906396303236,7.224917932728144
279,460,hyperbolic,6,0.0,0,-115.30906396303236,7.22346472992794
279,403,hyperbolic,6,0.0,0,-115.30906396303236,7.22350191382878
279,61,hyperbolic,6,0.0,0,-115.30906396303236,7.223775003869438
279,951,hyperbolic,6,0.0,0,-115.30906396303236,7.223759749521093
280,1269,hyperbolic,6,0.05,0,-115.30906396303236,7.223473211402197
280,112,hyperbolic,6,0.05,0,-115.30906396303236,7.223882290094066
280,24,hyperbolic,6,0.05,0,-115.30906396303236,7.223181986150682
280,764,hyperbolic,6,0.05,0,-115.30906396303236,7.224872762119043
280,460,hyperbolic,6,0.05,0,-115.30906396303236,7.223534420704077
280,403,hyperbolic,6,0.05,0,-115.30906396303236,7.223551702230188
280,61,hyperbolic,6,0.05,0,-115.30906396303236,7.223834080354179
280,951,hyperbolic,6,0.05,0,-115.30906396303236,7.2236716389491935
281,1269,hyperbolic,6,0.15,0,-115.30906396303236,7.223189681543059
281,112,hyperbolic,6,0.15,0,-115.30906396303236,7.223569404311464
281,24,hyperbolic,6,0.15,0,-115.30906396303236,7.223029265301332
281,764,hyperbolic,6,0.15,0,-115.30906396303236,7.224748516059744
281,460,hyperbolic,6,0.15,0,-115.30906396303236,7.223473566115854
281,403,hyperbolic,6,0.15,0,-115.30906396303236,7.223264504474669
281,61,hyperbolic,6,0.15,0,-115.30906396303236,7.2237922977143185
281,951,hyperbolic,6,0.15,0,-115.30906396303236,7.223665469531381
282,1421,hyperbolic,6,0.0,1,-113.76609382851645,7.225046258222536
282,706,hyperbolic,6,0.0,1,-113.76609382851645,7.223562278925208
282,52,hyperbolic,6,0.0,1,-113.76609382851645,7.224359670186066
282,1422,hyperbolic,6,0.0,1,-113.76609382851645,7.223963321032337
282,1233,hyperbolic,6,0.0,1,-113.76609382851645,7.223850430931812
282,215,hyperbolic,6,0.0,1,-113.76609382851645,7.223906956704591
282,1128,hyperbolic,6,0.0,1,-113.76609382851645,7.222844154949636
282,764,hyperbolic,6,0.0,1,-113.76609382851645,7.22447280375958
283,1421,hyperbolic,6,0.05,1,-113.76609382851645,7.225028088988148
283,706,hyperbolic,6,0.05,1,-113.76609382851645,7.223537016206331
283,52,hyperbolic,6,0.05,1,-113.76609382851645,7.224174560611601
283,1422,hyperbolic,6,0.05,1,-113.76609382851645,7.223955552062236
283,1233,hyperbolic,6,0.05,1,-113.76609382851645,7.223683851002195
283,215,hyperbolic,6,0.05,1,-113.76609382851645,7.22389423323956
283,1128,hyperbolic,6,0.05,1,-113.76609382851645,7.22295500256496
283,764,hyperbolic,6,0.05,1,-113.76609382851645,7.224407677963301
284,1421,hyperbolic,6,0.15,1,-113.76609382851645,7.224938210749439
284,706,hyperbolic,6,0.15,1,-113.76609382851645,7.223286805912567
284,52,hyperbolic,6,0.15,1,-113.76609382851645,7.223688881493642
284,1422,hyperbolic,6,0.15,1,-113.76609382851645,7.223672285403243
284,1233,hyperbolic,6,0.15,1,-113.76609382851645,7.223610593470154
284,215,hyperbolic,6,0.15,1,-113.76609382851645,7.223732276397077
284,1128,hyperbolic,6,0.15,1,-113.76609382851645,7.222753755271844
284,764,hyperbolic,6,0.15,1,-113.76609382851645,7.224157853146793
285,137,hyperbolic,6,0.0,2,-113.38640351242896,7.223622821816491
285,390,hyperbolic,6,0.0,2,-113.38640351242896,7.223127127842786
285,1250,hyperbolic,6,0.0,2,-113.38640351242896,7.223692785882708
285,1219,hyperbolic,6,0.0,2,-113.38640351242896,7.223712217878959
285,446,hyperbolic,6,0.0,2,-113.38640351242896,7.223629446654702
285,676,hyperbolic,6,0.0,2,-113.38640351242896,7.224024939567926
285,619,hyperbolic,6,0.0,2,-113.38640351242896,7.223075822788113
285,163,hyperbolic,6,0.0,2,-113.38640351242896,7.2229524234553875
286,137,hyperbolic,6,0.05,2,-113.38640351242896,7.223660533600189
286,390,hyperbolic,6,0.05,2,-113.38640351242896,7.223324397727461
286,1250,hyperbolic,6,0.05,2,-113.38640351242896,7.223814208021037
286,1219,hyperbolic,6,0.05,2,-113.38640351242896,7.22367039674228
286,446,hyperbolic,6,0.05,2,-113.38640351242896,7.2234545050481795
286,676,hyperbolic,6,0.05,2,-113.38640351242896,7.224166201732746
286,619,hyperbolic,6,0.05,2,-113.38640351242896,7.223394918972654
286,163,hyperbolic,6,0.05,2,-113.38640351242896,7.222900857018283
287,137,hyperbolic,6,0.15,2,-113.38640351242896,7.223556617089104
287,390,hyperbolic,6,0.15,2,-113.38640351242896,7.222993221893351
287,1250,hyperbolic,6,0.15,2,-113.38640351242896,7.223777735479009
287,1219,hyperbolic,6,0.15,2,-113.38640351242896,7.22325356149656
287,446,hyperbolic,6,0.15,2,-113.38640351242896,7.223688309556833
287,676,hyperbolic,6,0.15,2,-113.38640351242896,7.224086021836325
287,619,hyperbolic,6,0.15,2,-113.38640351242896,7.223248184345415
287,163,hyperbolic,6,0.15,2,-113.38640351242896,7.222796465743171
288,1269,hyperbolic,6,0.0,0,-269.5411129665343,7.22463813832975
288,112,hyperbolic,6,0.0,0,-269.5411129665343,7.224685882108498
288,24,hyperbolic,6,0.0,0,-269.5411129665343,7.224458064510403
288,764,hyperbolic,6,0.0,0,-269.5411129665343,7.225052903834269
288,460,hyperbolic,6,0.0,0,-269.5411129665343,7.2245062293306335
288,403,hyperbolic,6,0.0,0,-269.5411129665343,7.224519563272854
288,61,hyperbolic,6,0.0,0,-269.5411129665343,7.224657541779877
288,951,hyperbolic,6,0.0,0,-269.5411129665343,7.224671553551376
289,1269,hyperbolic,6,0.05,0,-269.5411129665343,7.224523289521967
289,112,hyperbolic,6,0.05,0,-269.5411129665343,7.224720708410842
289,24,hyperbolic,6,0.05,0,-269.5411129665343,7.2243871325137885
289,764,hyperbolic,6,0.05,0,-269.5411129665343,7.225009863561721
289,460,hyperbolic,6,0.05,0,-269.5411129665343,7.224587380857583
289,403,hyperbolic,6,0.05,0,-269.5411129665343,7.224597477678448
289,61,hyperbolic,6,0.05,0,-269.5411129665343,7.224673169511949
289,951,hyperbolic,6,0.05,0,-269.5411129665343,7.224616644188061
290,1269,hyperbolic,6,0.15,0,-269.5411129665343,7.2243258033278845
290,112,hyperbolic,6,0.15,0,-269.5411129665343,7.224442416426427
290,24,hyperbolic,6,0.15,0,-269.5411129665343,7.224200313524856
290,764,hyperbolic,6,0.15,0,-269.5411129665343,7.224961101395912
290,460,hyperbolic,6,0.15,0,-269.5411129665343,7.224425909342581
290,403,hyperbolic,6,0.15,0,-269.5411129665343,7.224274164432733
290,61,hyperbolic,6,0.15,0,-269.5411129665343,7.224549134263114
290,951,hyperbolic,6,0.15,0,-269.5411129665343,7.224564467946605
291,1421,hyperbolic,6,0.0,1,-266.4649183993344,7.225138538774277
291,706,hyperbolic,6,0.0,1,-266.4649183993344,7.224609320235629
291,52,hyperbolic,6,0.0,1,-266.4649183993344,7.224885092719689
291,1422,hyperbolic,6,0.0,1,-266.4649183993344,7.224616322726151
291,1233,hyperbolic,6,0.0,1,-266.4649183993344,7.224701090957131
291,215,hyperbolic,6,0.0,1,-266.4649183993344,7.22471289933023
291,1128,hyperbolic,6,0.0,1,-266.4649183993344,7.224396564650407
291,764,hyperbolic,6,0.0,1,-266.4649183993344,7.224798350251187
29,1269,hyperbolic,2,0.15,0,-3.844264135461861,6.265124883987123
29,112,hyperbolic,2,0.15,0,-3.844264135461861,6.397296523212324
29,24,hyperbolic,2,0.15,0,-3.844264135461861,6.531417085204092
29,764,hyperbolic,2,0.15,0,-3.844264135461861,6.316041808200847
29,460,hyperbolic,2,0.15,0,-3.844264135461861,6.3124513805611535
29,403,hyperbolic,2,0.15,0,-3.844264135461861,6.768479399440268
29,61,hyperbolic,2,0.15,0,-3.844264135461861,6.68640646763166
29,951,hyperbolic,2,0.15,0,-3.844264135461861,6.415284641435514
30,1421,hyperbolic,2,0.0,1,-3.6750765058303303,6.207739665078883
30,706,hyperbolic,2,0.0,1,-3.6750765058303303,6.810357416616311
30,52,hyperbolic,2,0.0,1,-3.6750765058303303,6.8794712682574914
30,1422,hyperbolic,2,0.0,1,-3.6750765058303303,6.212979780771235
30,1233,hyperbolic,2,0.0,1,-3.6750765058303303,6.4233548596447845
30,215,hyperbolic,2,0.0,1,-3.6750765058303303,6.229818161508723
30,1128,hyperbolic,2,0.0,1,-3.6750765058303303,6.670764726001084
30,764,hyperbolic,2,0.0,1,-3.6750765058303303,6.349702237179679
31,1421,hyperbolic,2,0.05,1,-3.6750765058303303,6.207790586442405
31,706,hyperbolic,2,0.05,1,-3.6750765058303303,6.813076077948254
31,52,hyperbolic,2,0.05,1,-3.6750765058303303,6.881255159698678
31,1422,hyperbolic,2,0.05,1,-3.6750765058303303,6.2165687207789295
31,1233,hyperbolic,2,0.05,1,-3.6750765058303303,6.427927065501256
31,215,hyperbolic,2,0.05,1,-3.6750765058303303,6.231751769452512
31,1128,hyperbolic,2,0.05,1,-3.6750765058303303,6.6735390072587855
31,764,hyperbolic,2,0.05,1,-3.6750765058303303,6.351955356596319
32,1421,hyperbolic,2,0.15,1,-3.6750765058303303,6.2245942411684165
32,706,hyperbolic,2,0.15,1,-3.6750765058303303,6.823346861918044
32,52,hyperbolic,2,0.15,1,-3.6750765058303303,6.893267406532614
32,1422,hyperbolic,2,0.15,1,-3.6750765058303303,6.2347205441511
32,1233,hyperbolic,2,0.15,1,-3.6750765058303303,6.456266503589919
32,215,hyperbolic,2,0.15,1,-3.6750765058303303,6.257851117570899
32,1128,hyperbolic,2,0.15,1,-3.6750765058303303,6.688575752839784
32,764,hyperbolic,2,0.15,1,-3.6750765058303303,6.375771290946679
33,137,hyperbolic,2,0.0,2,-3.826031731310731,6.181554469138243
33,390,hyperbolic,2,0.0,2,-3.826031731310731,6.302938011576739
33,1250,hyperbolic,2,0.0,2,-3.826031731310731,6.550648716843535
33,1219,hyperbolic,2,0.0,2,-3.826031731310731,6.178121520734101
33,446,hyperbolic,2,0.0,2,-3.826031731310731,6.436224751688262
33,676,hyperbolic,2,0.0,2,-3.826031731310731,6.280947403230307
33,619,hyperbolic,2,0.0,2,-3.826031731310731,6.782858430252522
33,163,hyperbolic,2,0.0,2,-3.826031731310731,6.213870450559383
34,137,hyperbolic,2,0.05,2,-3.826031731310731,6.1810312025852046
34,390,hyperbolic,2,0.05,2,-3.826031731310731,6.30758280853748
34,1250,hyperbolic,2,0.05,2,-3.826031731310731,6.555275028384344
34,1219,hyperbolic,2,0.05,2,-3.826031731310731,6.180824294680338
34,446,hyperbolic,2,0.05,2,-3.826031731310731,6.439686869264742
34,676,hyperbolic,2,0.05,2,-3.826031731310731,6.279311229800758
34,619,hyperbolic,2,0.05,2,-3.826031731310731,6.786485980327871
34,163,hyperbolic,2,0.05,2,-3.826031731310731,6.212293878907588
35,137,hyperbolic,2,0.15,2,-3.826031731310731,6.221462937863342
35,390,hyperbolic,2,0.15,2,-3.826031731310731,6.326805252934832
35,1250,hyperbolic,2,0.15,2,-3.826031731310731,6.576005384053482
35,1219,hyperbolic,2,0.15,2,-3.826031731310731,6.212829774763176
35,446,hyperbolic,2,0.15,2,-3.826031731310731,6.461704069515057
35,676,hyperbolic,2,0.15,2,-3.826031731310731,6.3089726960933135
35,619,hyperbolic,2,0.15,2,-3.826031731310731,6.808980052452226
35,163,hyperbolic,2,0.15,2,-3.826031731310731,6.2283281120763085
36,1269,hyperbolic,2,0.0,0,-8.867537249983357,6.171374854845759
36,112,hyperbolic,2,0.0,0,-8.867537249983357,6.295086099822263
36,24,hyperbolic,2,0.0,0,-8.867537249983357,6.443328726318383
36,764,hyperbolic,2,0.0,0,-8.867537249983357,6.220208581340033
36,460,hyperbolic,2,0.0,0,-8.867537249983357,6.205360284206511
36,403,hyperbolic,2,0.0,0,-8.867537249983357,6.727425946088637
36,61,hyperbolic,2,0.0,0,-8.867537249983357,6.633392957225695
36,951,hyperbolic,2,0.0,0,-8.867537249983357,6.301540697487977
37,1269,hyperbolic,2,0.05,0,-8.867537249983357,6.179166407705637
37,112,hyperbolic,2,0.05,0,-8.867537249983357,6.301477923482175
37,24,hyperbolic,2,0.05,0,-8.867537249983357,6.443697630885693
37,764,hyperbolic,2,0.05,0,-8.867537249983357,6.223392158152931
37,460,hyperbolic,2,0.05,0,-8.867537249983357,6.209406065154328
37,403,hyperbolic,2,0.05,0,-8.867537249983357,6.731232659435692
37,61,hyperbolic,2,0.05,0,-8.867537249983357,6.640215284656794
37,951,hyperbolic,2,0.05,0,-8.867537249983357,6.306654615333038
38,1269,hyperbolic,2,0.15,0,-8.867537249983357,6.2136734970061145
38,112,hyperbolic,2,0.15,0,-8.867537249983357,6.330113821085485
38,24,hyperbolic,2,0.15,0,-8.867537249983357,6.461724935432741
38,764,hyperbolic,2,0.15,0,-8.867537249983357,6.251871009696724
