readout,dest,m,pool,p,value,ks,kind,dim,seed,dist
lam_d1,true,30,jitter,817,0.004805628182796973,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,817,0.00437392859149168,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,817,0.00513939573878727,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,817,0.004598446909324431,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,886,0.004680098324038522,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,886,0.007184231860479728,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,886,0.003790691960660356,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,886,0.004680098324038522,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,886,0.007184231860479728,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,886,0.003790691960660356,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,605,0.004917625431669369,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,605,0.0072160177666230705,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,605,0.004279063967013304,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,605,0.004917625431669369,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,605,0.0072160177666230705,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,605,0.004279063967013304,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,1060,0.00865741297732346,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,1060,0.009519041158195997,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,1060,0.006672681753286034,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,1060,0.00865741297732346,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,1060,0.009519041158195997,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,1060,0.006672681753286034,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,585,0.008397660891288964,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,585,0.009213503670797846,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,585,0.006048439938067421,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,585,0.008397660891288964,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,585,0.009213503670797846,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,585,0.006048439938067421,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,754,0.012492975677043185,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,754,0.011799321075423117,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,754,0.010997553022603492,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,754,0.012492975677043185,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,754,0.011799321075423117,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,754,0.010997553022603492,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,1024,0.006439573299851255,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,1024,0.008457701983712812,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,1024,0.0047888267551006065,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,1024,0.006439573299851255,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,1024,0.008457701983712812,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,1024,0.0047888267551006065,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,953,0.008233307172797348,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,953,0.00952887203795062,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,953,0.0067789069357074554,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,953,0.008233307172797348,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,953,0.00952887203795062,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,953,0.0067789069357074554,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,797,0.0070921300116713005,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,797,0.008675491179354119,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,797,0.005767217345804344,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,797,0.0070921300116713005,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,797,0.008675491179354119,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,797,0.005767217345804344,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,986,0.015796055366710388,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,986,0.013195818680679074,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,986,0.01136078478850913,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,986,0.015796055366710388,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,986,0.013195818680679074,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,986,0.01136078478850913,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,512,0.005446002639007732,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,512,0.00575981647931219,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,512,0.00449717614507711,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,512,0.005446002639007732,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,512,0.00575981647931219,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,512,0.00449717614507711,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,781,0.004361747440840563,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,781,0.006218494674592562,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,781,0.004777283816605041,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,781,0.004361747440840563,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,781,0.006218494674592562,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,781,0.004777283816605041,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,951,0.006978769754347498,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,951,0.008659301735351203,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,951,0.0062155468882188,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,951,0.006978769754347498,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,951,0.008659301735351203,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,951,0.0062155468882188,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,702,0.00991666500301294,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,702,0.00962026198943909,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,702,0.007372410349498954,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,702,0.00991666500301294,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,702,0.00962026198943909,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,702,0.007372410349498954,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,180,0.01173668437568185,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,180,0.010055158794514067,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,180,0.009869343696808459,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,180,0.01173668437568185,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,180,0.010055158794514067,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,180,0.009869343696808459,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,1019,0.005033896845270498,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,1019,0.007456093060080482,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,1019,0.003912318979258374,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,1019,0.005033896845270498,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,1019,0.007456093060080482,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,1019,0.003912318979258374,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,347,0.005905217974647308,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,347,0.007771922734913244,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,347,0.00501114339025096,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,347,0.005905217974647308,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,347,0.007771922734913244,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,347,0.00501114339025096,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,1193,0.006792949011969303,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,1193,0.007790434119716468,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,1193,0.004744637776060896,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,1193,0.006792949011969303,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,1193,0.007790434119716468,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,1193,0.004744637776060896,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,587,0.0062793532774284245,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,587,0.008048107391665187,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,587,0.005670870619628147,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,587,0.0062793532774284245,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,587,0.008048107391665187,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,587,0.005670870619628147,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,747,0.007503758191345489,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,747,0.00884016748099099,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,747,0.00651831839032005,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,747,0.007503758191345489,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,747,0.00884016748099099,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,747,0.00651831839032005,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,236,0.0072925136904303176,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,236,0.007752811188518325,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,236,0.006642862673316803,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,236,0.004761797498531296,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,236,0.005169894363911005,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,236,0.005273808284430066,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,223,0.011048689760185542,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,223,0.011091899269162306,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,223,0.008958434419104072,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,223,0.011048689760185542,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,223,0.011091899269162306,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,223,0.008958434419104072,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,307,0.005156436458175767,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,307,0.006606356907091474,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,307,0.0054299125504307716,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,307,0.004848223325657772,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,307,0.0056500458285949455,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,307,0.005246314036412716,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,1168,0.005456427441093623,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,1168,0.0070807976180926125,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,1168,0.004647531329572628,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,1168,0.005456427441093623,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,1168,0.0070807976180926125,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,1168,0.004647531329572628,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,940,0.006818353639870494,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,940,0.008227065686791537,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,940,0.005239279703747924,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,940,0.006818353639870494,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,940,0.008227065686791537,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,940,0.005239279703747924,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,225,0.007780346571476377,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,225,0.009064710614331695,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,225,0.006861143527853011,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,225,0.007780346571476377,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,225,0.009064710614331695,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,225,0.006861143527853011,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,549,0.009509320045322518,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,549,0.009387418422662322,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,549,0.007537357256774827,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,549,0.009509320045322518,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,549,0.009387418422662322,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,549,0.007537357256774827,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,141,0.007939044443638334,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,141,0.009276661191459966,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,141,0.006487529337183788,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,141,0.007939044443638334,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,141,0.009276661191459966,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,141,0.006487529337183788,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,447,0.008239589144255464,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,447,0.00959650622042883,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,447,0.006632352516962796,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,447,0.008239589144255464,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,447,0.00959650622042883,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,447,0.006632352516962796,-8.956077783870782,hyperbolic,2,0,exact
resid,true,30,jitter,0,0.004433428390455973,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,30,jitter,0,0.007007175376891588,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,30,jitter,0,0.0035333486897851183,-8.956077783870782,hyperbolic,2,0,exact
resid,est,30,jitter,0,0.004433428390455973,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,30,jitter,0,0.007007175376891588,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,30,jitter,0,0.0035333486897851183,-8.956077783870782,hyperbolic,2,0,exact
resid,true,60,single,618,0.014272709563791442,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,60,single,618,0.009315355759584176,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,60,single,618,0.011439999607239541,-8.956077783870782,hyperbolic,2,0,exact
resid,est,60,single,618,0.014272709563791442,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,60,single,618,0.009315355759584176,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,60,single,618,0.011439999607239541,-8.956077783870782,hyperbolic,2,0,exact
resid,true,60,single,237,0.014073208711616204,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,60,single,237,0.00885240625556387,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,60,single,237,0.01017456540310301,-8.956077783870782,hyperbolic,2,0,exact
resid,est,60,single,237,0.014073208711616204,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,60,single,237,0.00885240625556387,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,60,single,237,0.01017456540310301,-8.956077783870782,hyperbolic,2,0,exact
resid,true,60,single,334,0.0328275325096366,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,60,single,334,0.013951092419289572,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,60,single,334,0.02141209945375729,-8.956077783870782,hyperbolic,2,0,exact
resid,est,60,single,334,0.0328275325096366,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,60,single,334,0.013951092419289572,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,60,single,334,0.02141209945375729,-8.956077783870782,hyperbolic,2,0,exact
resid,true,60,single,243,0.01388047699447353,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,60,single,243,0.00922332095901356,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,60,single,243,0.012286025220907283,-8.956077783870782,hyperbolic,2,0,exact
resid,est,60,single,243,0.01388047699447353,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,60,single,243,0.00922332095901356,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,60,single,243,0.012286025220907283,-8.956077783870782,hyperbolic,2,0,exact
resid,true,60,single,219,0.020363236408860584,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,60,single,219,0.010476881470906942,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,60,single,219,0.013521530752028239,-8.956077783870782,hyperbolic,2,0,exact
resid,est,60,single,219,0.020363236408860584,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,60,single,219,0.010476881470906942,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,60,single,219,0.013521530752028239,-8.956077783870782,hyperbolic,2,0,exact
resid,true,60,single,649,0.023192336782956242,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,60,single,649,0.012057992644139355,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,true,60,single,649,0.01752519335363359,-8.956077783870782,hyperbolic,2,0,exact
resid,est,60,single,649,0.023192336782956242,-8.956077783870782,hyperbolic,2,0,exact
resid_n,est,60,single,649,0.012057992644139355,-8.956077783870782,hyperbolic,2,0,exact
lam_d1,est,60,single,649,0.01752519335363359,-8.956077783870782,hyperbolic,2,0,exact
resid,true,60,single,1078,0.016899871637481252,-8.956077783870782,hyperbolic,2,0,exact
resid_n,true,60,single,1078,0.010249312546467179,-8.956077783870782,hyperbolic,2,0,exact
