kind,dim,seed,score,ks
dumbbell,3,0,0.011116626161340001,18.713290944173508
dumbbell,3,0,-0.0053973577135028004,19.928704441853984
dumbbell,3,0,-0.02051730709374172,21.318898592553104
dumbbell,3,0,0.0019168956342565345,22.696870266673333
dumbbell,3,0,-0.00670669456186938,24.313067665490568
dumbbell,3,0,-0.0015836457145126,25.374309386931095
dumbbell,3,0,-0.00014785524155923324,26.65906270423327
dumbbell,3,0,-0.012847123964290937,28.095934746903342
dumbbell,3,0,0.010868907442635186,29.234223271464472
dumbbell,3,0,-0.004641875630422818,31.29957588563446
dumbbell,3,0,-0.006525368830613974,32.67450554782089
dumbbell,3,0,0.008174983185755103,34.170121652179205
dumbbell,3,0,-0.029116213810771507,35.12076674663931
dumbbell,3,0,-0.003406122084782543,36.66965487982494
dumbbell,3,0,-0.009180028214630459,38.00148624109423
dumbbell,3,0,0.008383237216197804,39.167770217453636
dumbbell,3,0,0.006531871131807664,40.50296448263839
dumbbell,3,0,0.00915760722961266,41.41889085107839
dumbbell,3,0,-0.019279390912412698,42.5316051546919
dumbbell,3,0,0.012630909869024928,43.79770662711509
dumbbell,3,0,-0.0011696507038064796,44.557683091256614
dumbbell,3,0,0.0006109456964438209,45.13023790461044
dumbbell,3,0,-0.0023318019880878456,45.722047171020655
dumbbell,3,0,-0.00289868687489174,46.18814958615783
dumbbell,3,0,0.0029112340144871462,46.59210676352138
dumbbell,3,0,0.0036422513897075674,46.80349761232324
dumbbell,3,0,0.013514992587344166,46.89158444780291
necklace,3,0,0.010711515399325307,-111.5462967308825
necklace,3,0,0.012367492791174054,-98.87541271215034
necklace,3,0,-0.00558967688712338,-62.08550438615729
necklace,3,0,0.017903342908532807,-43.004832492773005
necklace,3,0,0.015643665516389856,-30.70483357309919
necklace,3,0,0.0024213957307317596,-15.012228157171593
necklace,3,0,0.010341671483760015,-6.5402548612096
necklace,3,0,0.0029214056298395435,0.15042779271323647
necklace,3,0,-0.015430536529594713,6.0569930097032945
necklace,3,0,0.0014908401608350434,11.364988476916778
necklace,3,0,-0.0038933046699923465,14.689818090935855
necklace,3,0,0.02084413682627132,17.799507480250732
necklace,3,0,0.010518541830199304,19.76694501422421
necklace,3,0,0.014360523409222479,22.22512372341265
necklace,3,0,0.02283619561018727,24.411933528654323
necklace,3,0,0.010583161476072713,26.91632392646017
necklace,3,0,0.03550830476794914,29.0424639181102
necklace,3,0,0.00683426019204,30.561787750446936
necklace,3,0,-0.0039066660847712,32.14693386328595
necklace,3,0,0.0013407361232524694,33.61004935235025
