variant,mani,seed,ks,dH
sym,dumbbell4,0,58.775775249891595,0.3358452242486507
sym,dumbbell4,0,60.424426862188575,0.3112842518757324
sym,dumbbell4,0,62.1809477324657,0.3680334846130622
sym,dumbbell4,0,63.4473206275391,0.33193355937910773
sym,dumbbell4,0,65.33378923099642,0.31182783490476496
sym,dumbbell4,0,66.99559980102565,0.2799346154931541
sym,dumbbell4,0,68.35349923968586,0.3333125441991296
sym,dumbbell4,0,69.93803728903356,0.28410019075873993
sym,dumbbell4,0,71.14116090302271,0.3273401820323638
sym,dumbbell4,0,72.21729422592698,0.3136426927696432
sym,dumbbell4,0,73.46199129907342,0.3192223064504951
sym,dumbbell4,0,74.72884812324571,0.3142615422179311
sym,dumbbell4,0,75.42567874166147,0.336909962642018
sym,dumbbell4,0,76.12014035191383,0.3284393480086134
sym,dumbbell4,0,76.64965955606776,0.3193886900885765
sym,dumbbell4,0,77.12879216216118,0.3532587003330345
sym,dumbbell4,0,77.51469634544125,0.35191108069896515
sym,dumbbell4,0,77.69475268997364,0.2955429679767603
sym,dumbbell4,1,-74.55294981038384,0.2649946173291706
sym,dumbbell4,1,-11.771959512371572,0.24271138424075644
sym,dumbbell4,1,18.63833024291244,0.3005347638042464
sym,dumbbell4,1,20.531109659671127,0.2968151856880423
sym,dumbbell4,1,21.966427735892044,0.31346921978095743
sym,dumbbell4,1,23.413484348060535,0.30358681239379415
sym,dumbbell4,1,24.911624673822608,0.29667777470830003
sym,dumbbell4,1,27.01387871770214,0.308521651243721
sym,dumbbell4,1,28.97773310443366,0.30740598739767666
sym,dumbbell4,1,30.802000821620684,0.3051521446090302
sym,dumbbell4,1,33.237020574054455,0.3118984839823211
sym,dumbbell4,1,35.607516048229435,0.29137357001155895
sym,dumbbell4,1,37.555630143775154,0.31229430538511505
sym,dumbbell4,1,40.055327023135085,0.3091993686927985
sym,dumbbell4,1,41.88278894694478,0.3065725075891512
sym,dumbbell4,1,44.01296280267439,0.3145239487002742
sym,dumbbell4,1,46.79006796692536,0.2911006594238925
sym,dumbbell4,1,48.97795472300792,0.30789898119033055
sym,dumbbell4,1,50.795553968758085,0.2964685737468695
sym,dumbbell4,1,53.404729080275516,0.31382975539671065
sym,dumbbell4,1,54.90929962167906,0.2892671736507406
sym,dumbbell4,1,56.96782139277925,0.2971992185301984
sym,dumbbell4,1,58.18237442677973,0.2995839964682041
sym,dumbbell4,1,60.27322528807259,0.3107099194317877
sym,dumbbell4,1,61.99265150037839,0.2972845169064797
sym,dumbbell4,1,63.81267632199376,0.2994772931939593
sym,dumbbell4,1,65.86841678105566,0.29066266755384795
sym,dumbbell4,1,67.41883335775461,0.29359794443252873
sym,dumbbell4,1,68.81268385756465,0.2715782973316223
sym,dumbbell4,1,70.14242774970171,0.30840870653192454
sym,dumbbell4,1,71.23464563557229,0.2920821966571747
sym,dumbbell4,1,73.14119930484318,0.2878194249513619
sym,dumbbell4,1,74.38864198751793,0.26862718366406657
sym,dumbbell4,1,75.1764728535252,0.31207447062830695
sym,dumbbell4,1,76.03369674645928,0.2541988224910767
sym,dumbbell4,1,76.72549783033278,0.2726907916689765
sym,dumbbell4,1,77.30391231144166,0.2498547939554685
sym,dumbbell4,1,77.7430283573924,0.308382201997234
sym,dumbbell4,1,78.02575432614748,0.2692332204169867
sym,dumbbell4,1,78.10830216562853,0.2631523562162057
sym,necklace3,0,-100.76373920307375,0.041419936274905034
sym,necklace3,0,-70.6066830010067,0.2851021471182964
sym,necklace3,0,-47.5918982690543,0.1917570199844052
sym,necklace3,0,-32.356157114176405,0.25296718658395
sym,necklace3,0,-18.872478713586485,0.30378041514086984
sym,necklace3,0,-8.22526399674709,0.3344366752102079
sym,necklace3,0,-2.1327829493914523,0.2967660711353428
sym,necklace3,0,3.877825415689354,0.3580014577755035
sym,necklace3,0,8.312797163015968,0.3272884178814195
sym,necklace3,0,12.727112779747669,0.3555037231353202
sym,necklace3,0,15.779431883888106,0.32453527003558413
sym,necklace3,0,18.58736184254872,0.35084124558913565
sym,necklace3,0,20.752965741875986,0.3731591419279443
sym,necklace3,0,23.37929945716395,0.34996863779780973
sym,necklace3,0,25.941186536208775,0.3948388513496628
sym,necklace3,0,27.767410279676675,0.36809147676584963
sym,necklace3,0,29.422537061199233,0.3857023150812857
sym,necklace3,0,30.944275713661572,0.31755221252606614
sym,necklace3,0,32.512355443498734,0.32592956756353075
sym,necklace3,0,33.98593274288719,0.33203545667393897
sym,necklace3,0,35.06230656134688,0.3503259774108951
sym,necklace3,0,36.313808399894334,0.36128212891846445
sym,necklace3,0,37.257450525140506,0.34827583567442666
sym,necklace3,0,38.187383119445435,0.36410983673610176
sym,necklace3,0,39.29920252672709,0.35315484787209694
sym,necklace3,0,40.12460292085803,0.35123643964242124
sym,necklace3,0,40.733347955134654,0.3471155954189111
sym,necklace3,0,41.34043785041365,0.3577148006140982
sym,necklace3,0,41.84274504189669,0.36895395780052365
sym,necklace3,0,42.2064433539068,0.3699969980654618
sym,necklace3,0,42.67169744252835,0.3706673012433548
sym,necklace3,0,43.08523841288619,0.3289265580737508
sym,necklace3,0,43.64394592551453,0.34821216508303277
sym,necklace3,0,44.08747005616154,0.3814257425935974
sym,necklace3,0,44.35823052137638,0.4241406836265309
sym,necklace3,0,44.60036281730099,0.39218154490516355
sym,necklace3,0,44.73583667831524,0.36250107158481093
sym,necklace3,0,44.88361011641946,0.40236410195610617
sym,necklace3,0,44.95968760225325,0.3200726172453576
sym,necklace3,0,45.02745880138822,0.40253072151411473
sym,necklace3,1,-100.1451645880747,0.04870167813919846
sym,necklace3,1,-68.7671539765135,0.22913655371020436
sym,necklace3,1,-49.574798157278394,0.26297076138394715
sym,necklace3,1,-32.38312504503728,0.1905994375144333
sym,necklace3,1,-20.016532361535216,0.24118465978851678
sym,necklace3,1,-11.815985507833355,0.2990556995404914
sym,necklace3,1,-7.372562975255535,0.26677356173437783
sym,necklace3,1,0.09023837819769713,0.2860857105973267
sym,necklace3,1,5.632841128262393,0.31008683244941704
sym,necklace3,1,9.202006216856216,0.30041099478801137
sym,necklace3,1,13.405679893722953,0.2753521207781402
sym,necklace3,1,17.252537526587137,0.3090116196579693
sym,necklace3,1,19.92829023138504,0.31944009734178813
sym,necklace3,1,22.944365658261535,0.2878355152686085
sym,necklace3,1,25.015107507905952,0.3403680370382203
sym,necklace3,1,27.46295210919029,0.31826783675696557
sym,necklace3,1,29.29616933039016,0.31964061640019814
sym,necklace3,1,30.754258409077583,0.286487713847869
sym,necklace3,1,31.826662962871097,0.3394856497394212
sym,necklace3,1,33.05339088065954,0.33622977908459983
sym,necklace3,1,34.11913152854208,0.33674568552212847
sym,necklace3,1,35.67305671501364,0.3301624575379565
sym,necklace3,1,36.6266866524141,0.35630905648837796
sym,necklace3,1,37.577300074317215,0.30948561462243607
sym,necklace3,1,38.61949241875429,0.33778294282538734
sym,necklace3,1,39.506534347888525,0.34976287975722187
sym,necklace3,1,40.554659909594776,0.316224364173034
sym,necklace3,1,41.15376928609365,0.3253359942252647
sym,necklace3,1,41.600516067759884,0.3517977275713502
sym,necklace3,1,42.214848013192245,0.36870550432541904
sym,necklace3,1,42.622375480553785,0.34124119794065777
sym,necklace3,1,43.05089385790333,0.3098818610385692
sym,necklace3,1,43.481394289482076,0.3133591094996948
sym,necklace3,1,43.74685701531862,0.35923261170683496
sym,necklace3,1,43.93685394013632,0.341821346345049
sym,necklace3,1,44.13811500563018,0.3411449638023232
sym,necklace3,1,44.342641357989464,0.3808402608291068
sym,necklace3,1,44.4838011895709,0.3185838239047545
sym,necklace3,1,44.58530341021386,0.3194329312505211
sym,necklace3,1,44.667580565383346,0.33989054744490765
sym,torus_rev,0,-23.338538707045892,0.3712065515498706
sym,torus_rev,0,-22.17777597859717,0.38327298831034096
sym,torus_rev,0,-20.512259553453593,0.3965758565439348
sym,torus_rev,0,-18.11700487522931,0.37341336335242126
sym,torus_rev,0,-15.763058546386587,0.3821344764963417
sym,torus_rev,0,-14.031088153368115,0.36236335137218667
sym,torus_rev,0,-12.050136273827365,0.42057516909725123
sym,torus_rev,0,-10.060074193652808,0.4143993191689681
sym,torus_rev,0,-8.096231529399267,0.41876825358181247
sym,torus_rev,0,-6.650258845482888,0.38641861574213987
sym,torus_rev,0,-5.023364187322898,0.39078617749907707
sym,torus_rev,0,-3.2579852460175096,0.39681095712843195
sym,torus_rev,0,-1.9307032238876687,0.42773121546814075
sym,torus_rev,0,-0.8244352354135281,0.40001728327218267
sym,torus_rev,0,0.16040980561584475,0.458843911563652
sym,torus_rev,0,1.13971220065059,0.4455427260612881
sym,torus_rev,0,2.0251739566543034,0.465782023646673
sym,torus_rev,0,2.7146586244845827,0.5098191244071284
sym,torus_rev,0,3.476443283970611,0.4814614425445569
sym,torus_rev,0,4.159851205780628,0.47096395992929807
sym,torus_rev,0,4.758212825919105,0.4627217368198213
sym,torus_rev,0,5.243132896863694,0.45513967150285506
sym,torus_rev,0,5.687312062941407,0.47808893192968593
sym,torus_rev,0,6.241722869304866,0.46454903929887337
sym,torus_rev,0,6.552489901904882,0.49364320531831574
sym,torus_rev,0,6.8258055142037355,0.4991324864924538
sym,torus_rev,0,7.0723527844277525,0.49204805048780553
sym,torus_rev,0,7.385108248581218,0.5105116166074959
sym,torus_rev,0,7.610127150037355,0.4960559180693558
sym,torus_rev,0,7.822475224421749,0.4751107374435728
sym,torus_rev,0,8.021845484041702,0.4722463297939292
sym,torus_rev,0,8.224421882984677,0.5343025965354204
sym,torus_rev,0,8.415693011618764,0.5044886019527395
sym,torus_rev,0,8.539618773145904,0.5245122204951649
sym,torus_rev,0,8.657787905229474,0.538584709115761
sym,torus_rev,0,8.73669899994915,0.5277039048141807
sym,torus_rev,0,8.863089404242388,0.5306381714149175
sym,torus_rev,0,8.922206624369233,0.5053546977497527
sym,torus_rev,0,8.962477115030955,0.527536262584924
sym,torus_rev,0,8.978817851681104,0.5396669417661721
sym,torus_rev,1,-23.399920291043433,0.3136342555815883
sym,torus_rev,1,-22.41630033005406,0.30866001547262467
sym,torus_rev,1,-20.800756583054362,0.33841074579788355
sym,torus_rev,1,-19.158681153056257,0.3873383587161596
sym,torus_rev,1,-16.234122963051924,0.3592960154480913
sym,torus_rev,1,-13.605898403721413,0.3740188406783407
sym,torus_rev,1,-11.669945572271,0.3799654771254355
sym,torus_rev,1,-8.878529218348493,0.3350199368504576
sym,torus_rev,1,-7.217689853111512,0.39748671467537733
sym,torus_rev,1,-5.722503424744727,0.39968840921604
sym,torus_rev,1,-4.308506271570506,0.3779779397316698
sym,torus_rev,1,-3.339730992484357,0.38333488532947246
sym,torus_rev,1,-1.93537951002265,0.4032466623809885
sym,torus_rev,1,-0.6619613086033846,0.43195716104094206
sym,torus_rev,1,0.40087961726181803,0.4224562633067901
sym,torus_rev,1,1.2943255313132322,0.4341827251756385
sym,torus_rev,1,2.3427519846818687,0.45217612537964946
sym,torus_rev,1,2.905576144167138,0.44664336779933933
sym,torus_rev,1,3.6266641332107916,0.4747917364827261
sym,torus_rev,1,4.282403312740218,0.45959853101296666
sym,torus_rev,1,4.73913851320073,0.46648186816589465
sym,torus_rev,1,5.2405500573894725,0.4911915261703257
sym,torus_rev,1,5.782790485994107,0.44126919117570385
sym,torus_rev,1,6.050826575392815,0.48176368402307457
sym,torus_rev,1,6.406905906119987,0.48976609414465866
sym,torus_rev,1,6.74559979136968,0.4879137475729456
sym,torus_rev,1,7.098190900621948,0.5205699649760724
sym,torus_rev,1,7.344843786935374,0.5059731209494789
sym,torus_rev,1,7.656895723221904,0.48896082071973
sym,torus_rev,1,7.86539433315475,0.5311077414384675
sym,torus_rev,1,8.04079476348914,0.5041618902066585
sym,torus_rev,1,8.276357838233567,0.5132838054364885
sym,torus_rev,1,8.468406708314586,0.4973782198808694
sym,torus_rev,1,8.61828264671411,0.5019364379648614
sym,torus_rev,1,8.724665990732344,0.5229058485860012
sym,torus_rev,1,8.825094470305652,0.5019258725744269
sym,torus_rev,1,8.899098248611756,0.521105864073963
sym,torus_rev,1,8.948447201918071,0.5385191379201704
sym,torus_rev,1,8.985834049085405,0.5390325334655071
sym,torus_rev,1,9.015029107308823,0.5039660319097914
sym,flat_null,0,0.0,0.06015812469574655
sym,flat_null,0,0.0,0.07257084528960256
sym,flat_null,0,0.0,0.0621030992064906
sym,flat_null,0,0.0,0.05743947850444897
sym,flat_null,0,0.0,0.08850328262692031
sym,flat_null,0,0.0,0.0667999450404384
sym,flat_null,0,0.0,0.0581455068445047
sym,flat_null,0,0.0,0.05894309999894887
sym,flat_null,0,0.0,0.059976321060760895
sym,flat_null,0,0.0,0.07002744890784207
sym,flat_null,0,0.0,0.06292631152487793
sym,flat_null,0,0.0,0.058142279785236894
sym,flat_null,0,0.0,0.0546630687691021
sym,flat_null,0,0.0,0.05948124735027349
sym,flat_null,0,0.0,0.06696778573887485
sym,flat_null,0,0.0,0.08046731800518181
sym,flat_null,0,0.0,0.05785315857728612
sym,flat_null,0,0.0,0.07540426388939991
sym,flat_null,0,0.0,0.09235484540081806
sym,flat_null,0,0.0,0.04642841449491275
sym,flat_null,0,0.0,0.07297850822782781
sym,flat_null,0,0.0,0.056967005807089244
sym,flat_null,0,0.0,0.08513997392751538
sym,flat_null,0,0.0,0.06333187011384123
sym,flat_null,0,0.0,0.07769199816875094
sym,flat_null,0,0.0,0.07513954228445385
sym,flat_null,0,0.0,0.06631064040981638
sym,flat_null,0,0.0,0.06875756238071595
sym,flat_null,0,0.0,0.049516135182288146
sym,flat_null,0,0.0,0.07798223654100056
sym,flat_null,0,0.0,0.05845643185329674
sym,flat_null,0,0.0,0.051597605673064706
sym,flat_null,0,0.0,0.051922880805235216
sym,flat_null,0,0.0,0.05105283959355411
sym,flat_null,0,0.0,0.05249999461101229
sym,flat_null,0,0.0,0.06472888465711524
sym,flat_null,0,0.0,0.057735170127304336
sym,flat_null,0,0.0,0.07312768232886047
sym,flat_null,0,0.0,0.06452902793524729
sym,flat_null,0,0.0,0.06999267449428537
sym,flat_null,1,0.0,0.05654258584605998
sym,flat_null,1,0.0,0.06950365514256163
sym,flat_null,1,0.0,0.05671013589482499
sym,flat_null,1,0.0,0.07955500623442369
sym,flat_null,1,0.0,0.08375991290010187
sym,flat_null,1,0.0,0.058647572761580946
sym,flat_null,1,0.0,0.062210721531925195
sym,flat_null,1,0.0,0.05392016067957517
sym,flat_null,1,0.0,0.06279522055066167
sym,flat_null,1,0.0,0.07999672650567735
sym,flat_null,1,0.0,0.06409867169871575
sym,flat_null,1,0.0,0.054842794613223944
sym,flat_null,1,0.0,0.057356349226317604
sym,flat_null,1,0.0,0.060324309856891745
sym,flat_null,1,0.0,0.056452983631626985
sym,flat_null,1,0.0,0.0708077020556539
sym,flat_null,1,0.0,0.055122895188462806
sym,flat_null,1,0.0,0.07083723294794098
sym,flat_null,1,0.0,0.06753327424224054
sym,flat_null,1,0.0,0.06030758604403896
sym,flat_null,1,0.0,0.05845154691599319
sym,flat_null,1,0.0,0.05823137718770077
sym,flat_null,1,0.0,0.05395877767941837
sym,flat_null,1,0.0,0.05499531836505067
sym,flat_null,1,0.0,0.05628319117484626
sym,flat_null,1,0.0,0.06702819585520725
sym,flat_null,1,0.0,0.06535182978385645
sym,flat_null,1,0.0,0.05386893036544205
sym,flat_null,1,0.0,0.06994694568383242
sym,flat_null,1,0.0,0.05466694261576155
sym,flat_null,1,0.0,0.07844828448504249
sym,flat_null,1,0.0,0.056460947629571656
sym,flat_null,1,0.0,0.06777330204778131
sym,flat_null,1,0.0,0.07022578617401365
sym,flat_null,1,0.0,0.0721857208303529
sym,flat_null,1,0.0,0.06305798786632
sym,flat_null,1,0.0,0.05393184548235297
sym,flat_null,1,0.0,0.06275940864250185
sym,flat_null,1,0.0,0.06814023031314065
sym,flat_null,1,0.0,0.0642758393043863
