instance,point,kind,dataset,dim,noise,seed,name,ks_true,kappa,frac,ent2,ent4
165,215,hyperbolic,tier1,4,0.0,1,H4(k=1),-91.45916963198552,0.2560000670397332,0.0,3.865349769592285,4.687115669250488
165,1128,hyperbolic,tier1,4,0.0,1,H4(k=1),-91.45916963198552,0.3247048404395067,0.0,3.915794610977173,4.724565505981445
165,764,hyperbolic,tier1,4,0.0,1,H4(k=1),-91.45916963198552,0.3056956614871384,0.0,3.329375028610229,4.383920669555664
166,1421,hyperbolic,tier1,4,0.05,1,H4(k=1),-91.45916963198552,0.286870229972409,0.0625,2.521803855895996,3.909635543823242
166,706,hyperbolic,tier1,4,0.05,1,H4(k=1),-91.45916963198552,0.2839963642051271,0.0,4.284540176391602,5.081808567047119
166,52,hyperbolic,tier1,4,0.05,1,H4(k=1),-91.45916963198552,0.3285843650333651,0.0,3.3356246948242188,4.1326165199279785
166,1422,hyperbolic,tier1,4,0.05,1,H4(k=1),-91.45916963198552,0.3013915470005656,0.0,4.089023590087891,4.833038330078125
166,1233,hyperbolic,tier1,4,0.05,1,H4(k=1),-91.45916963198552,0.3435097384061142,0.0,3.888493537902832,4.753415107727051
166,215,hyperbolic,tier1,4,0.05,1,H4(k=1),-91.45916963198552,0.3360843367994391,0.0,3.86887264251709,4.701711654663086
166,1128,hyperbolic,tier1,4,0.05,1,H4(k=1),-91.45916963198552,0.3612859103988348,0.0,3.9267091751098633,4.74118709564209
166,764,hyperbolic,tier1,4,0.05,1,H4(k=1),-91.45916963198552,0.3554336495628594,0.0,3.34168004989624,4.399092674255371
167,1421,hyperbolic,tier1,4,0.15,1,H4(k=1),-91.45916963198552,0.3616640060009993,0.125,2.5511908531188965,3.999208450317383
167,706,hyperbolic,tier1,4,0.15,1,H4(k=1),-91.45916963198552,0.2650379480220202,0.0,4.377347946166992,5.181369781494141
167,52,hyperbolic,tier1,4,0.15,1,H4(k=1),-91.45916963198552,0.3762885383264933,0.0,3.3700520992279053,4.211236476898193
167,1422,hyperbolic,tier1,4,0.15,1,H4(k=1),-91.45916963198552,0.1757943576494756,0.0,4.092048645019531,4.8560791015625
167,1233,hyperbolic,tier1,4,0.15,1,H4(k=1),-91.45916963198552,0.3464646868336973,0.0,3.9626080989837646,4.844185829162598
167,215,hyperbolic,tier1,4,0.15,1,H4(k=1),-91.45916963198552,0.3854366874549091,0.0,3.91121506690979,4.794424057006836
167,1128,hyperbolic,tier1,4,0.15,1,H4(k=1),-91.45916963198552,0.2767777193413618,0.0,4.050590991973877,4.888093948364258
167,764,hyperbolic,tier1,4,0.15,1,H4(k=1),-91.45916963198552,0.462950703542762,0.0,3.394670009613037,4.4829816818237305
168,137,hyperbolic,tier1,4,0.0,2,H4(k=1),-91.8578194599134,0.437287487455533,0.0,2.698824644088745,3.7695200443267822
168,390,hyperbolic,tier1,4,0.0,2,H4(k=1),-91.8578194599134,0.2396739504503081,0.0,4.20839262008667,5.030738353729248
168,1250,hyperbolic,tier1,4,0.0,2,H4(k=1),-91.8578194599134,0.3789511662816428,0.0,3.0112619400024414,3.9762468338012695
168,1219,hyperbolic,tier1,4,0.0,2,H4(k=1),-91.8578194599134,0.4224003715204003,0.0,3.3825623989105225,4.302181243896484
168,446,hyperbolic,tier1,4,0.0,2,H4(k=1),-91.8578194599134,0.3949515371110081,0.0,3.252439498901367,4.278266429901123
168,676,hyperbolic,tier1,4,0.0,2,H4(k=1),-91.8578194599134,0.3510658012299738,0.0,3.760003089904785,4.51249885559082
168,619,hyperbolic,tier1,4,0.0,2,H4(k=1),-91.8578194599134,0.4515271137814419,0.0,3.283047199249268,4.21251392364502
168,163,hyperbolic,tier1,4,0.0,2,H4(k=1),-91.8578194599134,0.1392313051851094,0.5,4.232093811035156,5.246420383453369
169,137,hyperbolic,tier1,4,0.05,2,H4(k=1),-91.8578194599134,0.4377577722429877,0.0,2.681169033050537,3.7555510997772217
169,390,hyperbolic,tier1,4,0.05,2,H4(k=1),-91.8578194599134,0.2737929707552792,0.0625,4.229928493499756,5.058638095855713
169,1250,hyperbolic,tier1,4,0.05,2,H4(k=1),-91.8578194599134,0.3654921744028745,0.0,3.0290298461914062,3.992812156677246
169,1219,hyperbolic,tier1,4,0.05,2,H4(k=1),-91.8578194599134,0.465915523057046,0.0,3.438958644866944,4.361171722412109
169,446,hyperbolic,tier1,4,0.05,2,H4(k=1),-91.8578194599134,0.2985331119670773,0.0,3.2733516693115234,4.300040245056152
169,676,hyperbolic,tier1,4,0.05,2,H4(k=1),-91.8578194599134,0.3085484970348493,0.0,3.7693049907684326,4.519141674041748
169,619,hyperbolic,tier1,4,0.05,2,H4(k=1),-91.8578194599134,0.4258688542125113,0.0,3.270388603210449,4.209118843078613
169,163,hyperbolic,tier1,4,0.05,2,H4(k=1),-91.8578194599134,0.076434019746702,0.75,4.234599590301514,5.252368927001953
170,137,hyperbolic,tier1,4,0.15,2,H4(k=1),-91.8578194599134,0.3931073628008599,0.0,2.7319529056549072,3.8728415966033936
170,390,hyperbolic,tier1,4,0.15,2,H4(k=1),-91.8578194599134,0.1986512393599367,0.125,4.339852333068848,5.198587894439697
170,1250,hyperbolic,tier1,4,0.15,2,H4(k=1),-91.8578194599134,0.4341270738756396,0.0,3.144230842590332,4.1349029541015625
170,1219,hyperbolic,tier1,4,0.15,2,H4(k=1),-91.8578194599134,0.322967101630379,0.0,3.6314754486083984,4.588438034057617
170,446,hyperbolic,tier1,4,0.15,2,H4(k=1),-91.8578194599134,0.2593702148032496,0.0,3.403310060501098,4.445591926574707
170,676,hyperbolic,tier1,4,0.15,2,H4(k=1),-91.8578194599134,0.281867730770921,0.0,3.829979658126831,4.609419822692871
170,619,hyperbolic,tier1,4,0.15,2,H4(k=1),-91.8578194599134,0.4415928771224363,0.0,3.312699556350708,4.28914737701416
170,163,hyperbolic,tier1,4,0.15,2,H4(k=1),-91.8578194599134,0.2410201056701785,0.625,4.317445755004883,5.3488616943359375
171,1269,hyperbolic,tier1,4,0.0,0,H4(k=2),-223.3022464970944,0.7836203845677134,0.0,2.3228702545166016,3.335653305053711
171,112,hyperbolic,tier1,4,0.0,0,H4(k=2),-223.3022464970944,0.6897355025556332,0.0,2.427520990371704,3.560931205749512
171,24,hyperbolic,tier1,4,0.0,0,H4(k=2),-223.3022464970944,0.6222133463555216,0.0,2.960082530975342,3.788360118865967
171,764,hyperbolic,tier1,4,0.0,0,H4(k=2),-223.3022464970944,0.7672714208765626,0.0,2.5756282806396484,3.652538299560547
171,460,hyperbolic,tier1,4,0.0,0,H4(k=2),-223.3022464970944,0.682870934955553,0.0,4.489099979400635,5.490438938140869
171,403,hyperbolic,tier1,4,0.0,0,H4(k=2),-223.3022464970944,0.7129150427254243,0.0,2.574212551116944,3.572137355804444
171,61,hyperbolic,tier1,4,0.0,0,H4(k=2),-223.3022464970944,0.7532527468879651,0.0,2.127159833908081,2.7265546321868896
171,951,hyperbolic,tier1,4,0.0,0,H4(k=2),-223.3022464970944,0.7003797434821042,0.0,2.440439224243164,2.902042388916016
172,1269,hyperbolic,tier1,4,0.05,0,H4(k=2),-223.3022464970944,0.7188322972984585,0.0,2.36243224143982,3.366309404373169
172,112,hyperbolic,tier1,4,0.05,0,H4(k=2),-223.3022464970944,0.7439556870233013,0.0,2.440538167953491,3.58301043510437
172,24,hyperbolic,tier1,4,0.05,0,H4(k=2),-223.3022464970944,0.6586051940052947,0.0,2.979734182357788,3.816180229187012
172,764,hyperbolic,tier1,4,0.05,0,H4(k=2),-223.3022464970944,0.7371442655978907,0.0,2.604977607727051,3.68952226638794
172,460,hyperbolic,tier1,4,0.05,0,H4(k=2),-223.3022464970944,0.5826946948420341,0.0,4.486629962921143,5.479833126068115
172,403,hyperbolic,tier1,4,0.05,0,H4(k=2),-223.3022464970944,0.7354867377586193,0.0,2.61398983001709,3.586620330810547
172,61,hyperbolic,tier1,4,0.05,0,H4(k=2),-223.3022464970944,0.7781559467488955,0.0,2.170907735824585,2.784953117370605
172,951,hyperbolic,tier1,4,0.05,0,H4(k=2),-223.3022464970944,0.6969170708602006,0.0,2.412639617919922,2.8678998947143555
173,1269,hyperbolic,tier1,4,0.15,0,H4(k=2),-223.3022464970944,0.7725477954624531,0.0,2.425999402999878,3.467014789581299
173,112,hyperbolic,tier1,4,0.15,0,H4(k=2),-223.3022464970944,0.7197225509333149,0.0,2.493680953979492,3.680083751678467
173,24,hyperbolic,tier1,4,0.15,0,H4(k=2),-223.3022464970944,0.7164770923666706,0.0,3.011709213256836,3.909989356994629
173,764,hyperbolic,tier1,4,0.15,0,H4(k=2),-223.3022464970944,0.674294973635695,0.0,2.733637809753418,3.882165908813477
173,460,hyperbolic,tier1,4,0.15,0,H4(k=2),-223.3022464970944,0.7283202335416803,0.0,4.56938362121582,5.553866863250732
173,403,hyperbolic,tier1,4,0.15,0,H4(k=2),-223.3022464970944,0.7293267036724564,0.0,2.6504251956939697,3.5972230434417725
173,61,hyperbolic,tier1,4,0.15,0,H4(k=2),-223.3022464970944,0.717595293572327,0.0,2.26354455947876,2.933777332305908
173,951,hyperbolic,tier1,4,0.15,0,H4(k=2),-223.3022464970944,0.7036868750892998,0.0,2.36916446685791,2.8566040992736816
174,1421,hyperbolic,tier1,4,0.0,1,H4(k=2),-222.566443906633,0.5063117952437399,0.0,0.8986678719520569,1.6362226009368896
174,706,hyperbolic,tier1,4,0.0,1,H4(k=2),-222.566443906633,0.5747551761318135,0.0,3.448472738265991,4.330340385437012
174,52,hyperbolic,tier1,4,0.0,1,H4(k=2),-222.566443906633,0.6125605764123333,0.0,2.5479848384857178,3.0958828926086426
174,1422,hyperbolic,tier1,4,0.0,1,H4(k=2),-222.566443906633,0.5509125718499817,0.0,3.326678514480591,4.047736167907715
174,1233,hyperbolic,tier1,4,0.0,1,H4(k=2),-222.566443906633,0.4875028193945012,0.0,3.017308473587036,3.930736541748047
174,215,hyperbolic,tier1,4,0.0,1,H4(k=2),-222.566443906633,0.5984568750235661,0.0,3.039413452148437,3.800101518630981
174,1128,hyperbolic,tier1,4,0.0,1,H4(k=2),-222.566443906633,0.6019444924657124,0.0,2.9848175048828125,3.5992884635925293
174,764,hyperbolic,tier1,4,0.0,1,H4(k=2),-222.566443906633,0.5745257787805201,0.0,2.246105670928955,3.2160677909851074
175,1421,hyperbolic,tier1,4,0.05,1,H4(k=2),-222.566443906633,0.549855420249128,0.0,0.9025580286979676,1.653016209602356
175,706,hyperbolic,tier1,4,0.05,1,H4(k=2),-222.566443906633,0.5373879828804898,0.0,3.427679538726806,4.3225579261779785
175,52,hyperbolic,tier1,4,0.05,1,H4(k=2),-222.566443906633,0.6099000652497183,0.0,2.529419422149658,3.083634853363037
175,1422,hyperbolic,tier1,4,0.05,1,H4(k=2),-222.566443906633,0.6698375978777826,0.0,3.30427885055542,4.015010833740234
175,1233,hyperbolic,tier1,4,0.05,1,H4(k=2),-222.566443906633,0.5286299865009665,0.0,3.0280601978302,3.940961360931397
175,215,hyperbolic,tier1,4,0.05,1,H4(k=2),-222.566443906633,0.5756163925812261,0.0,3.007662534713745,3.7944564819335938
175,1128,hyperbolic,tier1,4,0.05,1,H4(k=2),-222.566443906633,0.581939171288639,0.0,2.973120212554932,3.604644298553467
175,764,hyperbolic,tier1,4,0.05,1,H4(k=2),-222.566443906633,0.5717482549986116,0.0,2.211358070373535,3.2051005363464355
176,1421,hyperbolic,tier1,4,0.15,1,H4(k=2),-222.566443906633,0.6138430402280489,0.0,0.9759950637817384,1.8002173900604248
176,706,hyperbolic,tier1,4,0.15,1,H4(k=2),-222.566443906633,0.5885688453851363,0.0,3.470763683319092,4.423875331878662
176,52,hyperbolic,tier1,4,0.15,1,H4(k=2),-222.566443906633,0.741662851381666,0.0,2.5005390644073486,3.095728635787964
176,1422,hyperbolic,tier1,4,0.15,1,H4(k=2),-222.566443906633,0.670273730187117,0.0,3.269459724426269,3.988129377365112
176,1233,hyperbolic,tier1,4,0.15,1,H4(k=2),-222.566443906633,0.5614937058905816,0.0,3.0696940422058105,4.019235134124756
176,215,hyperbolic,tier1,4,0.15,1,H4(k=2),-222.566443906633,0.6343488693520533,0.0,2.9521031379699707,3.818353176116944
176,1128,hyperbolic,tier1,4,0.15,1,H4(k=2),-222.566443906633,0.6543676570209027,0.0,3.034033298492432,3.737901449203491
176,764,hyperbolic,tier1,4,0.15,1,H4(k=2),-222.566443906633,0.6570665650693976,0.0,2.141854047775269,3.189363718032837
177,137,hyperbolic,tier1,4,0.0,2,H4(k=2),-223.27498161627776,0.7897779551774348,0.0,1.50921368598938,2.3837664127349854
177,390,hyperbolic,tier1,4,0.0,2,H4(k=2),-223.27498161627776,0.6625007101576051,0.0,3.393686294555664,4.189968585968018
177,1250,hyperbolic,tier1,4,0.0,2,H4(k=2),-223.27498161627776,0.7276853686067701,0.0,2.0569663047790527,2.883949279785156
177,1219,hyperbolic,tier1,4,0.0,2,H4(k=2),-223.27498161627776,0.6610551221103896,0.0,2.4604287147521973,3.244819164276123
177,446,hyperbolic,tier1,4,0.0,2,H4(k=2),-223.27498161627776,0.6277071279948832,0.0,2.378661632537842,3.278120517730713
177,676,hyperbolic,tier1,4,0.0,2,H4(k=2),-223.27498161627776,0.7110376632765941,0.0,3.044563770294189,3.6746010780334473
177,619,hyperbolic,tier1,4,0.0,2,H4(k=2),-223.27498161627776,0.6860847884807625,0.0,2.482852935791016,3.171760082244873
177,163,hyperbolic,tier1,4,0.0,2,H4(k=2),-223.27498161627776,0.5245535540008031,0.0,3.631515026092529,4.588002681732178
178,137,hyperbolic,tier1,4,0.05,2,H4(k=2),-223.27498161627776,0.7672929432218246,0.0,1.4441838264465332,2.3166725635528564
178,390,hyperbolic,tier1,4,0.05,2,H4(k=2),-223.27498161627776,0.6514053801209903,0.0,3.4181108474731445,4.220637321472168
178,1250,hyperbolic,tier1,4,0.05,2,H4(k=2),-223.27498161627776,0.6732153930620237,0.0,2.1098618507385254,2.9484426975250244
178,1219,hyperbolic,tier1,4,0.05,2,H4(k=2),-223.27498161627776,0.6226336713371312,0.0,2.506513357162476,3.3124868869781494
178,446,hyperbolic,tier1,4,0.05,2,H4(k=2),-223.27498161627776,0.718503642471761,0.0,2.3703675270080566,3.292809247970581
178,676,hyperbolic,tier1,4,0.05,2,H4(k=2),-223.27498161627776,0.6605423130913238,0.0,3.0805020332336426,3.703085422515869
178,619,hyperbolic,tier1,4,0.05,2,H4(k=2),-223.27498161627776,0.6817364229855161,0.0,2.475320339202881,3.1704893112182617
178,163,hyperbolic,tier1,4,0.05,2,H4(k=2),-223.27498161627776,0.4945618283926064,0.0,3.616765022277832,4.590648651123047
179,137,hyperbolic,tier1,4,0.15,2,H4(k=2),-223.27498161627776,0.7532267717877672,0.0,1.3170359134674072,2.2178404331207275
179,390,hyperbolic,tier1,4,0.15,2,H4(k=2),-223.27498161627776,0.681596277772011,0.0,3.521178960800171,4.3632917404174805
179,1250,hyperbolic,tier1,4,0.15,2,H4(k=2),-223.27498161627776,0.7351969524002934,0.0,2.2658028602600098,3.1692943572998047
179,1219,hyperbolic,tier1,4,0.15,2,H4(k=2),-223.27498161627776,0.6979947002813314,0.0,2.6864445209503174,3.610107183456421
179,446,hyperbolic,tier1,4,0.15,2,H4(k=2),-223.27498161627776,0.6790318737139683,0.0,2.406243324279785,3.4084911346435547
179,676,hyperbolic,tier1,4,0.15,2,H4(k=2),-223.27498161627776,0.7606996672550819,0.0,3.1402974128723145,3.793948173522949
179,619,hyperbolic,tier1,4,0.15,2,H4(k=2),-223.27498161627776,0.7595213621883077,0.0,2.500192642211914,3.239599704742432
179,163,hyperbolic,tier1,4,0.15,2,H4(k=2),-223.27498161627776,0.5915475648636056,0.0,3.615996837615967,4.652320384979248
180,1269,torus,tier1,4,0.0,0,T4(L=6.28319),0.0,0.5111144765652141,0.0,3.389597654342652,4.501265048980713
180,112,torus,tier1,4,0.0,0,T4(L=6.28319),0.0,0.5910190046658199,0.0,2.948653221130371,3.976974248886109
180,24,torus,tier1,4,0.0,0,T4(L=6.28319),0.0,0.5363015973301524,0.0,2.847242832183838,3.7310433387756343
180,764,torus,tier1,4,0.0,0,T4(L=6.28319),0.0,0.481620199741761,0.0,3.261467456817627,4.241585731506348
180,460,torus,tier1,4,0.0,0,T4(L=6.28319),0.0,0.569770419264121,0.0,2.826956987380981,3.977011203765869
180,403,torus,tier1,4,0.0,0,T4(L=6.28319),0.0,0.5241153580929312,0.0,2.9752721786499023,3.803369522094727
180,61,torus,tier1,4,0.0,0,T4(L=6.28319),0.0,0.4777277559307841,0.0,3.109758853912353,3.9254677295684814
180,951,torus,tier1,4,0.0,0,T4(L=6.28319),0.0,0.4905745726942496,0.0,3.0874876976013184,4.069672584533691
181,1269,torus,tier1,4,0.05,0,T4(L=6.28319),0.0,0.4970937049221886,0.0,3.4293088912963867,4.540515899658203
181,112,torus,tier1,4,0.05,0,T4(L=6.28319),0.0,0.6214931539356638,0.0,2.974420547485352,4.014993190765381
181,24,torus,tier1,4,0.05,0,T4(L=6.28319),0.0,0.5398794692267425,0.0,2.8669240474700928,3.752518177032471
181,764,torus,tier1,4,0.05,0,T4(L=6.28319),0.0,0.4829251638215236,0.0,3.284862279891968,4.260721206665039
181,460,torus,tier1,4,0.05,0,T4(L=6.28319),0.0,0.6245231989869492,0.0,2.7807838916778564,3.9542040824890137
181,403,torus,tier1,4,0.05,0,T4(L=6.28319),0.0,0.5690653511267281,0.0,2.9908390045166016,3.819887161254883
181,61,torus,tier1,4,0.05,0,T4(L=6.28319),0.0,0.4977133099888366,0.0,3.0983033180236816,3.9266884326934814
181,951,torus,tier1,4,0.05,0,T4(L=6.28319),0.0,0.4817786525278199,0.0,3.072397232055664,4.057745933532715
182,1269,torus,tier1,4,0.15,0,T4(L=6.28319),0.0,0.469390132555841,0.0,3.6072096824646,4.741035461425781
182,112,torus,tier1,4,0.15,0,T4(L=6.28319),0.0,0.6163946657991248,0.0,3.130291223526001,4.2314453125
182,24,torus,tier1,4,0.15,0,T4(L=6.28319),0.0,0.5980811608639438,0.0,2.969531774520874,3.899877548217773
182,764,torus,tier1,4,0.15,0,T4(L=6.28319),0.0,0.4839556766528465,0.0,3.38214111328125,4.385961055755615
182,460,torus,tier1,4,0.15,0,T4(L=6.28319),0.0,0.6247194114718724,0.0,2.747394561767578,4.008336067199707
182,403,torus,tier1,4,0.15,0,T4(L=6.28319),0.0,0.6244110994751625,0.0,3.119191169738769,4.0126633644104
182,61,torus,tier1,4,0.15,0,T4(L=6.28319),0.0,0.5130088920651301,0.0,3.1442079544067383,4.02925968170166
182,951,torus,tier1,4,0.15,0,T4(L=6.28319),0.0,0.561518068083258,0.0,3.1007843017578125,4.143885135650635
183,1421,torus,tier1,4,0.0,1,T4(L=6.28319),0.0,0.6593760123197552,0.0,3.184887409210205,4.213726997375488
183,706,torus,tier1,4,0.0,1,T4(L=6.28319),0.0,0.5495544689158406,0.0,3.244359016418457,4.282443523406982
183,52,torus,tier1,4,0.0,1,T4(L=6.28319),0.0,0.5855775214972613,0.0,3.109684467315674,4.218047618865967
183,1422,torus,tier1,4,0.0,1,T4(L=6.28319),0.0,0.5332596570101291,0.0,3.5310652256011963,4.457098960876465
183,1233,torus,tier1,4,0.0,1,T4(L=6.28319),0.0,0.6105601501754194,0.0,2.470731258392334,3.532806396484375
183,215,torus,tier1,4,0.0,1,T4(L=6.28319),0.0,0.5941298432070057,0.0,3.202187776565552,4.256284713745117
183,1128,torus,tier1,4,0.0,1,T4(L=6.28319),0.0,0.6256599019614033,0.0,2.9256112575531006,3.978954315185547
183,764,torus,tier1,4,0.0,1,T4(L=6.28319),0.0,0.6030116226150037,0.0,3.130364418029785,4.094246864318848
184,1421,torus,tier1,4,0.05,1,T4(L=6.28319),0.0,0.632821069399131,0.0,3.224650859832764,4.258337497711182
184,706,torus,tier1,4,0.05,1,T4(L=6.28319),0.0,0.6120794311581262,0.0,3.27109694480896,4.310885429382324
184,52,torus,tier1,4,0.05,1,T4(L=6.28319),0.0,0.5896720908342503,0.0,3.0973260402679443,4.209264755249023
184,1422,torus,tier1,4,0.05,1,T4(L=6.28319),0.0,0.4973801497528715,0.0,3.5294787883758545,4.452113151550293
184,1233,torus,tier1,4,0.05,1,T4(L=6.28319),0.0,0.6037250688842406,0.0,2.516610145568848,3.5906033515930176
184,215,torus,tier1,4,0.05,1,T4(L=6.28319),0.0,0.5907083925411345,0.0,3.189494609832764,4.260523796081543
184,1128,torus,tier1,4,0.05,1,T4(L=6.28319),0.0,0.666310260409708,0.0,2.9252843856811523,3.9843811988830566
184,764,torus,tier1,4,0.05,1,T4(L=6.28319),0.0,0.6384883395356181,0.0,3.1391005516052246,4.117276191711426
185,1421,torus,tier1,4,0.15,1,T4(L=6.28319),0.0,0.6861823057599183,0.0,3.3720717430114746,4.445981979370117
185,706,torus,tier1,4,0.15,1,T4(L=6.28319),0.0,0.5677721807543411,0.0,3.3820152282714844,4.461246490478516
185,52,torus,tier1,4,0.15,1,T4(L=6.28319),0.0,0.6024026090859753,0.0,3.088696241378784,4.249316215515137
185,1422,torus,tier1,4,0.15,1,T4(L=6.28319),0.0,0.5032726192316177,0.0,3.5576958656311035,4.511942863464356
185,1233,torus,tier1,4,0.15,1,T4(L=6.28319),0.0,0.6456324119148762,0.0,2.6741299629211426,3.8032190799713135
185,215,torus,tier1,4,0.15,1,T4(L=6.28319),0.0,0.5979243810407023,0.0,3.2364773750305176,4.381181716918945
185,1128,torus,tier1,4,0.15,1,T4(L=6.28319),0.0,0.6605154139228375,0.0,2.988194465637207,4.096449375152588
185,764,torus,tier1,4,0.15,1,T4(L=6.28319),0.0,0.6441088144133433,0.0,3.226299524307251,4.265292644500732
186,137,torus,tier1,4,0.0,2,T4(L=6.28319),0.0,0.5634114313349106,0.0,2.8435957431793213,3.788107633590698
186,390,torus,tier1,4,0.0,2,T4(L=6.28319),0.0,0.5589913445398869,0.0,3.020725727081299,4.041984558105469
186,1250,torus,tier1,4,0.0,2,T4(L=6.28319),0.0,0.5841220444409363,0.0,2.7534279823303223,3.841244697570801
186,1219,torus,tier1,4,0.0,2,T4(L=6.28319),0.0,0.5969589857389253,0.0,2.9595866203308105,4.02696704864502
186,446,torus,tier1,4,0.0,2,T4(L=6.28319),0.0,0.5903385479663101,0.0,2.953964948654175,3.8571934700012207
186,676,torus,tier1,4,0.0,2,T4(L=6.28319),0.0,0.5663474148367598,0.0,3.238424301147461,4.132579326629639
186,619,torus,tier1,4,0.0,2,T4(L=6.28319),0.0,0.6346332733945662,0.0,2.89084792137146,3.875219345092773
186,163,torus,tier1,4,0.0,2,T4(L=6.28319),0.0,0.6128787510256,0.0,2.904142379760742,3.8459677696228023
187,137,torus,tier1,4,0.05,2,T4(L=6.28319),0.0,0.5743527167889845,0.0,2.8886351585388184,3.834421396255493
187,390,torus,tier1,4,0.05,2,T4(L=6.28319),0.0,0.501064369995745,0.0,3.0149476528167725,4.054738521575928
187,1250,torus,tier1,4,0.05,2,T4(L=6.28319),0.0,0.5553224175886715,0.0,2.752924919128418,3.840503454208374
187,1219,torus,tier1,4,0.05,2,T4(L=6.28319),0.0,0.5453062144333726,0.0,2.973017692565918,4.060810089111328
187,446,torus,tier1,4,0.05,2,T4(L=6.28319),0.0,0.5827967154138938,0.0,2.947717666625977,3.849951267242432
187,676,torus,tier1,4,0.05,2,T4(L=6.28319),0.0,0.5359380772197063,0.0,3.2756130695343018,4.167317390441895
187,619,torus,tier1,4,0.05,2,T4(L=6.28319),0.0,0.6174013461292718,0.0,2.8578882217407227,3.853921890258789
187,163,torus,tier1,4,0.05,2,T4(L=6.28319),0.0,0.6042795752542661,0.0,2.9135749340057373,3.8724000453948975
188,137,torus,tier1,4,0.15,2,T4(L=6.28319),0.0,0.5294197016773736,0.0,3.01938533782959,4.000545024871826
