inst_id,dim,noise,ks,dhat,dhat_err,sigma_rel,integ_oracle,v4_m60_oracle,ent_cak_oracle,sent_oracle,integ_est,v4_m60_est,ent_cak_est,sent_est
786,6,0.01,19.57578791881146,6,0,0.14,0.1323937912212353,-1681982.0212169827,-0.051294530807433604,1841.5280076568645,-0.4813583570516144,-1.5632483445645184,-1.1877906828030589,0.5668659160207952
787,6,0.01,-45.17999519324027,6,0,0.17,-0.3158405394508731,-7644093.919452792,-0.8419171875078779,1350.4700557007507,-0.4975222711381303,-2.7582256018553175,-1.3605114167070054,-0.35890461991316125
788,6,0.01,27.82760591019963,6,0,0.159,-0.23598960347692577,-4840844.2134114625,0.4272031438879046,1674.587910543194,-0.49357162257881826,-2.0851235877996874,-1.056992710233817,0.2618338064463992
789,6,0.01,-43.329784414216405,6,0,0.152,-0.3576268715211541,-5730381.567804642,-1.497816424820025,728.1423485893179,-0.49066400288357204,-2.2987147579082197,-1.5173741531717089,-1.5507634324432191
790,6,0.01,-54.921670100446896,6,0,0.168,-0.47762776482452607,-7280669.625384854,-0.4582996465130191,1968.8256955287948,-0.49333042493762735,-2.6709620149666127,-1.26876668853365,0.8253470375094328
791,6,0.01,13.844805645269425,6,0,0.153,-0.2829296478497102,-3224289.4716469673,0.08438445853840085,2198.594948109165,-0.4905804062510691,-1.696964712702736,-1.1389801162804003,1.265392539914364
792,6,0.01,-38.33381100352402,6,0,0.163,-0.39084682159205075,-5462674.577434695,-1.548545244940789,567.4723894835771,-0.49749181300236134,-2.2344343215252445,-1.5295062934290724,-1.8584725453121602
793,6,0.01,-76.44652684559905,6,0,0.168,-0.3750934650528855,-5766622.278703202,-1.6313135294294825,826.118622480419,-0.4972992125177614,-2.3074166924679758,-1.5493008881759585,-1.363122927092783
794,6,0.01,-38.89536340245233,6,0,0.153,-0.09468642859117216,-3231606.021212749,-0.14948332548588603,1237.319371714446,-0.4876330627204054,-1.6987215252471386,-1.1949111777698453,-0.5756065894893495
810,6,0.05,-50.04826371600894,6,0,0.19,-0.3602008811320828,-8781244.161378032,-1.6831094026694966,1057.0823717207368,-0.4980353953339708,-3.0312723149162912,-1.5616882214000416,-0.9207897692381145
811,6,0.05,-48.29800862013458,6,0,0.158,-0.3131084950338794,-2381540.28322857,-1.183967435349862,902.5541039605607,-0.4950493729979829,-1.494608078241786,-1.4423150457290481,-1.216736543920271
812,6,0.05,-45.10090508696406,6,0,0.159,-0.260115575347441,-2937943.3046956686,-1.3975413024009493,579.3498104081737,-0.4922228773775862,-1.6282087323572638,-1.4933926797880104,-1.8357253517719336
813,6,0.05,-23.29512109554493,6,0,0.183,-0.4340274253375316,-3679250.6028066427,0.4162180709177148,1319.4496562304344,-0.4955964607143969,-1.8062076577891597,-1.0596198646934407,-0.4183137319523896
814,6,0.05,-47.9480359713048,6,0,0.176,-0.3273678391348229,-6945081.133029276,-1.2244079522611406,817.3732938637446,-0.4972624647878426,-2.5903822187352517,-1.4519866687252057,-1.3798716542684288
815,6,0.05,-81.15612396422729,6,0,0.189,-0.0840298033446304,-6584737.222126053,-1.2065905540945587,888.8539293636503,-0.4932997836692156,-2.5038582777324496,-1.447725517508527,-1.2429746073070331
816,6,0.05,20.366556504039107,6,0,0.163,0.1805687548520255,-3184115.017136482,1.1741283827384639,1623.5949089646415,-0.48997419465254716,-1.687318227701305,-0.8783604901678383,0.16417391180527183
817,6,0.05,-12.910662028844692,6,0,0.159,-0.09468642859117216,-3185123.7991255485,0.09021343527937868,1122.4584902547474,-0.4870533154750841,-1.6875604512845699,-1.1375860770890667,-0.7955838654781231
818,6,0.05,-41.17873865452874,6,0,0.171,-0.37752852679225646,-4833933.445999336,-1.6345186703287224,1280.5420173862583,-0.4973376298223731,-2.0834642095952596,-1.5500674192886794,-0.49282819065519734
819,6,0.05,18.013705493536783,6,0,0.169,-0.043969428816875045,-3833653.097830155,1.0672677906953525,1893.5069961138972,-0.4957472016121462,-1.8432819969575762,-0.9039169231297255,0.6810994736935506
820,6,0.05,-44.84909729317228,6,0,0.171,-0.35457288764287187,-4887098.919274231,-1.8643730605313524,904.6836909060007,-0.4975555398656579,-2.096230031727491,-1.6050386505152392,-1.2126580384335834
821,6,0.05,-58.89777561628494,6,0,0.164,-0.35457288764287187,-5099940.120871371,-1.9095555933569102,1100.520715200718,-0.4980822934441326,-2.147336374897814,-1.6158443586731988,-0.8375982740070447
822,6,0.05,-7.917380679276863,6,0,0.166,-0.2518957022835835,-4103807.6060377792,0.7452725673371909,1142.572752149382,-0.4955964607143969,-1.9081501188337224,-0.9809242574750268,-0.757061781337066
823,6,0.05,-71.9194356359564,6,0,0.16,0.09570230012318237,-3366152.937550739,0.1336600160154102,572.889601602067,-0.47546516920821535,-1.731028244187267,-1.1271955336083077,-1.8480977027188017
824,6,0.05,-23.73030057471971,6,0,0.175,-0.06993840081201036,-3764742.701917336,-0.11308009164520275,1012.7623498196523,-0.48928491200403296,-1.8267355843499775,-1.1862050983119476,-1.0056698220956588
840,6,0.1,-39.57480106909405,6,0,0.205,-0.3781168618182709,-7241132.043037765,-1.8057607882609052,783.9751133573974,-0.4976357105954308,-2.6614684524590118,-1.5910211293843508,-1.4438346038592815
841,6,0.1,-28.27057085781108,6,0,0.198,-0.1621795695217637,-4049182.7857425883,-0.5507908553196624,1156.2798309364152,-0.4913396340947942,-1.8950338857422213,-1.290886586357885,-0.7308104953028991
842,6,0.1,-70.57962561965199,6,0,0.217,-0.10079229016777835,-9616692.280535841,-0.5002531491903984,1028.3190191597748,-0.4932997836692156,-3.2318758538847243,-1.2788001523035142,-0.9758762692218812
843,6,0.1,-67.23454284811166,6,0,0.221,-0.11538229580927412,-6459972.69575105,-1.2260364027304438,865.7111969172753,-0.4929771112671213,-2.4739004563493863,-1.4523761236632216,-1.2872967052902078
844,6,0.1,-51.41557026855955,6,0,0.203,-0.22662542527721796,-5182340.724631013,-1.3878860642883324,536.9445272347165,-0.49136928426470255,-2.1671219873712526,-1.4910835643242237,-1.916938368435946
845,6,0.1,-16.385632508942592,6,0,0.207,-0.34805119939804735,-5051820.109371141,-0.2793174119247837,368.0449559216016,-0.4954352419179565,-2.1357820432992476,-1.2259618772166996,-2.2404085276490884
846,6,0.1,68.02202730824673,6,0,0.198,-0.10044357531278125,-3994016.83874483,1.4973339947095134,2026.3901278588758,-0.4931711616360002,-1.881787720068342,-0.8010636832035699,0.935592291218846
847,6,0.1,-52.04537163029244,6,0,0.21,-0.017518565777662254,-4781580.256856369,0.8267946293395961,989.7889452708154,-0.49351385087438515,-2.0708934289835925,-0.9614277052601677,-1.0496676296052103
848,6,0.1,-25.63865350280647,6,0,0.181,-0.1730855998927619,-2398833.894610418,1.0020381964689666,585.3394650666871,-0.4864177244274267,-1.4987605319551784,-0.919517021539298,-1.8242541885773906
849,6,0.1,-69.16244751925056,6,0,0.2,-0.13801149187704187,-4219192.659531118,-0.770739170295822,706.3358505505701,-0.49152046732920734,-1.9358557890531483,-1.3434887127292277,-1.59252642412896
850,6,0.1,36.32813350240218,6,0,0.202,0.03269537803259859,-3157207.595218345,1.3347238587270847,1347.4111152321038,-0.49162531691165906,-1.6808573548625028,-0.8399529964639878,-0.3647629886036438
851,6,0.1,-9.528899156859145,6,0,0.208,-0.21662823708989365,-3861429.7692921413,1.9883496358485908,1747.3516471396356,-0.4966361434840704,-1.8499515895609506,-0.683633973372407,0.4011882007696398
852,6,0.1,-29.392414791830895,6,0,0.208,-0.2843673526982566,-4779966.474389787,-0.0723170698732553,563.8347814054019,-0.48799018870361954,-2.070505935773065,-1.176456346098237,-1.865439156624755
853,6,0.1,-28.918309978335518,6,0,0.212,-0.3968642559223648,-5967227.525184403,-1.3195229969095146,864.579312997999,-0.49721662084468393,-2.3555850005375785,-1.4747340746280513,-1.2894644471543975
854,6,0.1,-26.73210065400279,6,0,0.199,-0.27427767424849847,-1998906.6721038893,-1.3430419624894099,701.5318735703638,-0.49681852049974035,-1.4027320481691357,-1.4803587942340688,-1.6017268216584648
870,6,0.2,-34.693294949412,6,0,0.269,-0.36745914500430443,-8153716.058291722,0.44191892123397974,561.1218070730581,-0.491511731812926,-3.495035210372808,-1.168272291391511,-1.9601492561387754
871,6,0.2,0.935435246704639,6,0,0.276,-0.16758708475065864,-6998358.168224374,3.076341681793169,1410.0058473459403,-0.4921759433582021,-3.1664232917884094,-0.5197550936881334,-0.17964170937909626
872,6,0.2,-31.49232593408417,6,0,0.268,-0.30333688365274447,-5236009.459481969,0.17273486419570833,602.6056419082279,-0.49647170865572915,-2.665168403261339,-1.2345374683215153,-1.8731382187198036
873,6,0.2,-50.455187355146435,6,0,0.269,-0.06949554493638199,-7138395.722818297,0.1068323894575491,992.2385426386584,-0.4920368217313565,-3.206253382433564,-1.2507607142176436,-1.0558954773043974
874,6,0.2,-3.9688061912743757,6,0,0.271,0.06713514171268797,-6286298.260380316,3.4361894200942857,1221.6465235493094,-0.4970125766426855,-2.9638961143005518,-0.4311711919937054,-0.5747194604163778
875,6,0.2,-49.26458148457658,6,0,0.269,-0.32000316388289674,-5511677.938158683,-0.8273328010309641,470.7409153306657,-0.4972024291762197,-2.7435752315264037,-1.4807246367123987,-2.1497203308623254
876,6,0.2,-71.87814112792898,6,0,0.26,0.3235392098121497,-6132248.202814849,2.7764798475764585,922.2880666203622,-0.4894952011554971,-2.9200805265854117,-0.5935722347088623,-1.202614398312703
877,6,0.2,-36.88598049578116,6,0,0.27,-0.26522602425968145,-5611069.428238783,0.3921815049441607,799.1648415471241,-0.49711934937201696,-2.77184459163289,-1.1805161765857128,-1.4608614862822449
878,6,0.2,-31.989859416126716,6,0,0.266,-0.06738502785738798,-4452269.513063716,1.8836430577514358,1127.8175221983433,-0.49674907190347806,-2.442253677289525,-0.8133623236849,-0.771522836477748
879,6,0.2,-34.01810499140309,6,0,0.27,-0.3808366570678415,-5390573.958353763,-1.2575383589972584,661.7965017831864,-0.49809311084103736,-2.7091303106113944,-1.5866285588412445,-1.7489872537980464
880,6,0.2,76.14894406390464,6,0,0.267,0.11394376363314074,-7154867.390251112,6.806715589734924,2219.1559877282248,-0.474878180220003,-3.2109383257605755,0.39855295822479336,1.5175252334099143
881,6,0.2,-26.701955637154743,6,0,0.269,-0.39072674971271354,-8715026.49371852,-0.665765828918847,1343.161266673834,-0.4978623885421064,-3.6546855669357368,-1.4409516125933204,-0.31984611269007396
882,6,0.2,-34.464017446927116,6,0,0.27,-0.0027465391092657,-10697156.503373642,0.7809193082948238,1342.035070571954,-0.4909716031847751,-4.2184516094375235,-1.084820392809222,-0.32220827355468873
883,6,0.2,-26.5858890924547,6,0,0.276,0.11987428492142138,-8461358.041959278,1.0435338218750259,619.8968304986416,-0.49121514632580887,-3.582536082058735,-1.0201724437506898,-1.8368704950766783
884,6,0.2,-48.22651622007661,6,0,0.266,-0.0758796991996018,-6710846.228531506,-0.43360612619365807,510.8551577237182,-0.4839798777941651,-3.0846478948048066,-1.3838007398916927,-2.06558197046811
