kind,dim,ks,integ_sign,integ_mag,iso,v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa
hyperbolic,4,-40.11041088662597,0.34839555388821375,-0.3792670163189325,-1.3833031703567538,-10.250834484496629,-3.6175176930807376,3.550057400655101,584.8412433463347,2.520237479368303,-124999999.99999999,2.7319846130176817
hyperbolic,4,-40.11041088662597,0.13459974119345008,-0.6043773839009543,-1.3833031703567538,-11.42661917199165,-4.606974142068414,2.336097161707836,586.6448896058594,4.194884887540499,-0.0,2.470085078075871
hyperbolic,4,-40.11041088662597,-0.091964451503174,-0.7954712802145609,-1.3833031703567538,-11.473520389854599,-3.9927251218933635,2.715978177487116,584.8693107107215,4.350148826302418,-0.0,2.7715458983074
hyperbolic,4,-40.11041088662597,-0.3589236628569676,-1.4594719379747834,-1.3833031703567538,-12.02027254841219,-4.596380959605569,1.7283682171485863,584.0089451362242,8.710191157278945,-0.0,3.5100204760994558
hyperbolic,4,-40.11041088662597,0.23419816507886604,0.14648378625334207,-1.3833031703567538,-9.299467954313059,-3.658759058305798,4.152540927466425,586.2931408256718,1.755846467211125,-499999999.99999994,2.071806251461545
hyperbolic,4,-40.11041088662597,-0.12049950317176106,-0.6883932968700985,-1.3833031703567538,-11.48905680273319,-4.341275959444095,2.7082443132194687,585.6293374346337,4.897390392509041,-0.0,3.5618583066428227
hyperbolic,4,-93.47682461989912,-0.44330158048714513,-0.6591721755459116,-1.9180149740917305,-25.62545135694945,-12.937972416118479,2.3097526352758253,393.83927896968805,5.455414176685241,-0.0,2.121644158905529
hyperbolic,4,-93.47682461989912,-0.427686893359235,-0.9353250074278009,-1.9180149740917305,-29.027339847903043,-13.995238393191022,2.670197150236624,392.82904987945,3.6936148207345028,-0.0,2.4439799586597384
hyperbolic,4,-93.47682461989912,-0.3824682483927433,-0.6807189788203217,-1.9180149740917305,-21.70314529967051,-12.4220418207364,0.9716010703364444,395.0632467513004,3.0639662356698656,-0.0,0.9816548600034477
hyperbolic,4,-93.47682461989912,-0.49090899223274365,-0.4923958900971771,-1.9180149740917305,-21.588049928130065,-11.138719418692029,3.957624290509502,392.66670310317824,-1.1747952038135894,-0.0,-0.891172450277197
hyperbolic,4,-93.47682461989912,-0.4414501556245136,-1.0428275881903797,-1.9180149740917305,-28.186413075206904,-13.820838897775342,1.1763556494237066,393.3403521315483,4.4361411326546385,-0.0,2.6825159236154033
hyperbolic,4,-93.47682461989912,-0.469600510386868,-0.6770981293091207,-1.9180149740917305,-26.905201813426533,-13.221763755803893,3.2880093972424835,393.0109156116342,5.733857072635183,-0.0,1.557052066025471
hyperbolic,4,-93.47682461989912,-0.4654015867941165,-0.7749869147676649,-1.9180149740917305,-28.41646691417038,-13.295171536646746,0.6685620827005002,391.3271373202236,8.13502548200253,-0.0,0.26770042058400423
hyperbolic,4,-93.47682461989912,-0.29295185838857896,0.3109105269454101,-1.9180149740917305,-22.138345889165386,-11.488851272138644,3.9367279113959865,392.9116599928932,0.6525154213178246,-62499999.99999999,-0.49684920085376577
